condid,siteindex,site_baseage,stand_age,ba,df_ba,tpa,bdft,tcuft,topht,df_pctba,siteclass,qmd
44912367020004,94,100,210,277.4077619,234.034634,164.9553516,47445.50167,11847.71609,156.8,11847.71609,5,17.55951034
44912498020004,120,100,110,5.663883882,5.663883882,1.007834279,1483.506051,268.6289732,156,268.6289732,4,32.09954744
44912581020004,114,100,16,46.62576707,46.62576707,273.6136444,,385.2884053,29.5,385.2884053,4,5.589596025
44912686020004,100,100,17,29.0541398,23.16698532,260.4676016,184.8029992,340.8487495,39.5,340.8487495,4,4.52234257
44912761020004,153,100,40,322.2567537,318.6545423,248.2292616,57205.53499,13364.35832,117.2142857,13364.35832,3,15.42804256
44912971020004,109,100,27,187.3035097,143.1450147,551.7846068,9244.812702,4376.053042,65.71111111,4376.053042,4,7.889045651
449130010497,127,100,38,111.3950181,60.79356303,312.0165512,10134.1642,3264.680362,79.66666667,3264.680362,3,8.090593289
44913111020004,72,100,20,87.75641558,66.24550402,867.6635414,,1477.804348,22.84210526,1477.804348,5,4.306258192
44913562020004,126,100,130,278.2866054,243.3978189,51.46618151,69018.77513,13298.57845,184,13298.57845,3,31.48628918
44913773020004,116,100,30,83.5176431,56.75653089,1312.627052,4149.325304,1551.39375,47.07692308,1551.39375,4,3.415503554
449139010497,110,100,23,103.8038435,68.16755396,911.3292846,1174.315136,1261.027207,47.7,1261.027207,4,4.56988589
44913963020004,125,100,50,151.3431416,147.9747155,116.0385827,25369.08412,6117.146825,104.8888889,6117.146825,3,15.46380863
44914149020004,143,100,40,219.2387694,219.2387694,223.73765,31618.81281,8054.954075,95.77777778,8054.954075,3,13.40372298
449143010497,88,100,250,431.7917083,327.8130344,407.8609929,55853.35702,13625.14207,120.7647059,13625.14207,5,13.93212508
44914303020004,145,100,60,114.0497685,114.0497685,36.26029728,28098.32805,5330.821486,155.1111111,5330.821486,3,24.01418355
44914472020004,125,100,30,193.5191925,193.5191925,224.7418966,15863.61517,5293.843236,71.96875,5293.843236,3,12.56482091
449146010497,131,100,111,419.2821571,419.2821571,86.77796032,93352.94511,20601.69839,189.6451613,20601.69839,3,29.76355299
449147010497,95,50,85,189.0121952,122.7849811,253.3743315,16194.30799,5229.200114,90.75,5229.200114,3,11.6949914
44914762020004,107,100,30,93.2055252,93.2055252,768.7607139,927.1138019,939.2447457,45.06451613,939.2447457,4,4.714781168
44914868020004,103,100,35,218.6870143,218.6870143,332.5829932,18877.35821,6298.025057,75.54166667,6298.025057,4,10.97988473
449150010497,115,100,225,296.0989076,274.4645093,938.94328,87095.37887,15001.28877,204.3571429,15001.28877,4,7.60387599
44915183020004,66,100,130,80.53573109,21.18958532,140.9348843,5606.446177,2761.470348,96.8,2761.470348,5,10.23578966
44915414020004,109,100,90,264.5010878,183.1039245,118.4263435,54283.29624,12093.53507,149.5555556,12093.53507,4,20.23605601
449156010497,45,50,93,137.4148435,70.19482963,1067.765711,2242.345316,2236.639254,39.2962963,2236.639254,5,4.857526074
44915715020004,123,100,55,232.9176406,212.2559134,176.3661885,42239.34598,10043.24226,134,10043.24226,4,15.56072503
44915813020004,84,100,35,131.814378,86.58929088,300.659594,7820.518975,3187.891458,59.28125,3187.891458,5,8.965616556
44916035020004,90,100,15,18.42480444,16.25615872,103.2678899,108.7611265,511.5898466,32.4,511.5898466,5,5.71946088
449161010497,91,100,270,268.7799057,137.2831963,233.8954547,29504.58524,8946.309407,91.14285714,8946.309407,5,14.51522624
449162010497,91,100,33,24.46318091,21.28401603,74.19242761,361.4275579,402.2585752,42.83333333,402.2585752,5,7.775225162
44916362020004,93,100,36,114.103125,93.6315977,151.1139304,7328.131513,2654.791157,63,2654.791157,5,11.76610773
44916575020004,70,100,90,343.2019327,230.756545,2027.652238,11925.31896,7129.101417,67.51282051,7129.101417,5,5.570759745
449166010497,41,100,250,151.8720778,138.1061874,293.2203062,13616.43754,3644.483395,87,3644.483395,5,9.744919319
44916997020004,105,100,190,338.8801439,229.1748537,219.7172881,66912.19167,14223.84475,127.2727273,14223.84475,4,16.81617616
449170010497,59,50,180,113.3612344,48.31668838,240.2493262,7005.62201,2802.002652,74,2802.002652,5,9.301168152
44917713020004,125,100,100,136.8235172,13.8860175,88.8833314,28388.00618,5856.565177,127.875,5856.565177,3,16.79989298
449181010497,109,100,51,256.7960681,127.6748952,415.7851399,25494.34993,7582.620787,81.8,7582.620787,4,10.64133229
449183010497,137,100,115,266.0985686,228.115978,75.71667798,55479.31465,13063.75892,194.1111111,13063.75892,3,25.38410149
449184010497,105,100,35,107.6790129,90.72973774,121.3225799,11368.50899,3275.610584,81.625,3275.610584,4,12.75648481
44918615020004,117,100,1,65.48585677,65.48585677,11.06819661,,2939.636125,,2939.636125,4,32.93605857
449190010497,79,100,90,302.1686615,155.4755597,593.0598297,26613.86215,8922.33836,81.46428571,8922.33836,5,9.665220314
449192010497,92,100,260,492.7681138,340.3102398,283.2198025,95166.74149,20602.7495,156.9714286,20602.7495,5,17.86058966
44919583020004,122,100,25,158.4788913,101.0010233,321.3995362,7623.479043,4181.500262,60.94594595,4181.500262,4,9.508223708
449196010497,97,100,245,458.138969,204.7562773,245.8159006,95792.02578,21355.38329,155.9285714,21355.38329,4,18.48544599
44919725020004,87,100,100,465.8668652,328.6816214,413.4728774,49068.95183,17325.72912,110.2307692,17325.72912,5,14.3728767
44919954020004,107,100,20,62.81230738,44.82238948,267.963577,826.0470733,1017.845589,44.71875,1017.845589,4,6.555725978
44920140020004,97,100,40,100.3679463,100.3679463,378.095726,6979.073537,2107.941755,65.78571429,2107.941755,4,6.976425113
449202010497,108,100,17,43.71446537,40.56998233,86.80481428,400.2566708,1178.29893,47.23076923,1178.29893,4,9.608973184
44920226020004,102,100,50,287.4792314,213.9634949,429.7190356,36808.22992,9836.166134,96.5,9836.166134,4,11.07508947
44920463020004,116,100,110,160.4545046,103.3108577,56.8628913,29745.98772,6759.972157,129.75,6759.972157,4,22.74562054
44920464020004,116,100,15,46.58821274,33.23981601,174.3499076,257.2053056,1965.928288,30,1965.928288,4,6.999442757
44920727020004,122,100,5,35.96281357,35.96281357,7.111650297,2792.948064,1397.32284,102,1397.32284,4,30.44934369
44920728020004,122,100,47,27.78707437,27.78707437,6.100030409,5116.69097,1054.708476,121,1054.708476,4,28.89959214
44921093020004,124,100,55,281.9548976,219.3924772,156.5472398,40096.44835,10611.98891,101.1111111,10611.98891,4,18.17202878
44921224020004,117,100,40,144.6549554,72.66811974,283.4763742,12879.73691,4377.64196,81,4377.64196,4,9.672628882
44921422020004,116,100,40,254.0398346,225.7121135,164.485618,31686.41909,8274.118879,87.45833333,8274.118879,4,16.82764134
449219010497,117,100,31,150.6168655,95.25626593,517.7681835,20098.45107,4814.520386,86,4814.520386,4,7.303069348
449224010497,106,100,230,304.8320196,250.6278228,90.60840089,66678.55425,14188.32787,166.6129032,14188.32787,4,24.83604058
449226010497,128,100,34,108.5688354,102.6633137,151.8635716,11072.08272,3380.193883,83.9375,3380.193883,3,11.44885583
449239010497,87,100,53,187.5506655,167.3342462,510.4210414,14165.60016,4747.740826,71.77777778,4747.740826,5,8.207886116
449243010497,117,100,42,194.3507488,137.9031151,197.1016803,21749.15145,5840.141973,89.94117647,5840.141973,4,13.44572572
449250010497,93,100,250,299.72293,275.2695686,521.93949,69857.63786,13547.52531,158.625,13547.52531,5,10.26091779
449260010497,99,50,150,86.90736066,52.38682455,75.50876356,8357.060212,2931.35552,116.2,2931.35552,3,14.52666438
449266010497,110,100,46,370.9890029,369.2269397,182.8860122,49483.09085,12638.20368,101.6666667,12638.20368,4,19.28530781
449274010497,113,100,33,48.76739714,40.65991785,131.40851,2699.79237,1088.154194,65,1088.154194,4,8.248772855
449279010497,101,100,105,262.5221197,164.2767941,615.9503485,29487.61949,8238.485291,137.875,8238.485291,4,8.839880627
449280010497,107,100,100,262.2225847,188.4315212,76.7239666,45725.49195,9901.721409,146.3,9901.721409,4,25.03259223
449282010497,107,100,23,22.37149096,11.41885773,36.37574471,996.5116651,436.6991696,45.8,436.6991696,4,10.61885816
449283010497,78,50,100,157.7062448,84.28767456,65.22888968,15343.49411,5158.709219,127.1666667,5158.709219,4,21.05429745
449295010497,91,100,200,249.5699691,177.0679861,102.1396953,38779.8682,10468.2886,156.5,10468.2886,5,21.16582425
449296010497,34,100,240,258.9791838,152.1121825,867.2241845,19736.64452,6278.54862,82.75,6278.54862,5,7.399511347
449301010497,102,100,15,62.84830026,52.33839411,367.1649842,102.8571157,716.8937948,38.33333333,716.8937948,4,5.602120445
44930235020004,86,100,60,167.2681374,164.0682794,257.505038,18914.52171,5290.872101,86.45,5290.872101,5,10.91314806
44930328020004,149,100,5,49.86476324,49.86476324,25.19210067,8457.375533,1792.080278,140,1792.080278,3,19.05026367
44930329020004,149,100,60,86.76810667,71.28195257,71.53783174,16643.71779,3507.466575,148,3507.466575,3,14.91243199
44930452020004,113,100,52,23.58340067,14.60725722,3.055229322,2766.380448,981.0407671,131,981.0407671,4,37.61989767
449313010497,92,50,107,189.5533819,161.3628865,238.4497344,23827.60645,6464.300173,112.4,6464.300173,4,12.07267888
44931352020004,119,100,65,19.81075192,19.81075192,2.001611459,3815.210156,748.7969611,137.5,748.7969611,4,42.59875361
44931508020004,112,100,27,131.5655616,121.6372204,420.0335199,3839.777373,2610.378546,54.09615385,2610.378546,4,7.578189115
44931509020004,112,100,135,7.825986864,7.825986864,1.00424662,2021.0266,361.6830273,161,361.6830273,4,37.79946647
449318010497,132,100,70,302.3691184,184.6946006,385.4663489,43233.83502,10164.66173,136.1875,10164.66173,3,11.99255679
44932205020004,147,100,33,133.6578466,132.1606189,146.7690127,18029.59651,4766.053383,96.26315789,4766.053383,3,12.92160156
449324010497,58,50,98,149.5944676,73.6055953,319.8331067,10775.97758,3585.51305,67.94117647,3585.51305,5,9.260455726
449327010497,66,100,110,210.7440798,80.75202918,874.2064683,6747.34644,3548.832199,55.15384615,3548.832199,5,6.648244543
449328010497,70,100,85,358.4024784,326.4732948,593.4100046,32368.71303,9800.718189,79.65714286,9800.718189,5,10.52311634
449333010497,117,100,25,170.0756103,138.784707,841.5299142,4652.103182,2987.724777,51.76086957,2987.724777,4,6.087269669
44933494020004,108,50,210,211.0991694,183.4535558,128.552856,30134.06567,8183.574543,141.3076923,8183.574543,3,17.35156691
449335010497,99,100,200,359.2892512,331.2323258,294.790248,62471.50177,12894.1026,111.2058824,12894.1026,4,14.94864602
449336010497,105,100,15,33.94691449,32.62220605,93.01942,3486.232341,1010.955154,64.66666667,1010.955154,4,8.179931022
449344010497,88,100,75,189.1420149,101.0617934,261.1656222,20569.27032,5532.805587,97.78947368,5532.805587,5,11.52317886
449345010497,54,100,95,177.7876533,126.7099522,438.52502,14989.49014,4415.485842,62.59259259,4415.485842,5,8.621640543
449346010497,102,100,100,466.2636752,417.1721744,680.4014814,85683.94114,18328.51684,146.6,18328.51684,4,11.20906707
449353010497,133,100,110,274.3472804,257.3930053,95.95265475,79053.24235,14938.46596,192.4444444,14938.46596,3,22.89592185
449354010497,111,100,150,330.5328537,320.5044026,47.41813462,29937.39133,14445.4711,161.1818182,14445.4711,4,35.74961638
449356010497,120,100,135,208.6022147,193.7333488,80.77201349,56533.87639,10808.59443,195.4705882,10808.59443,4,21.76032136
449360010497,149,100,24,237.3295619,235.2687497,224.0117726,24865.38356,7189.271029,84.69565217,7189.271029,3,13.93724066
449370010497,105,100,55,120.6654393,88.82766706,198.323766,14039.03185,4097.145365,105.1818182,4097.145365,4,10.56185913
449373010497,62,100,40,23.60720855,15.8573757,275.8850031,137.1600811,344.178205,23.33333333,344.178205,5,3.960906345
449375010497,87,100,100,188.5375591,143.8499841,438.7287767,21400.9432,5445.637798,66.23076923,5445.637798,5,8.876406472
449378010497,102,100,6,3.517328465,3.517328465,6.078877133,159.5849864,71.21854398,54,71.21854398,4,10.29985433
449380010497,78,100,70,142.2369852,119.8259319,429.1177604,16964.97825,4392.473279,88.1875,4392.473279,5,7.795685793
449382010497,98,100,40,123.2129508,112.5684133,372.982929,11534.37651,3315.614103,82.72222222,3315.614103,4,7.782515665
449384010497,99,100,155,485.7197856,485.7197856,160.7962973,111465.5216,23003.46635,151.0714286,23003.46635,4,23.53375225
449393010497,116,100,33,193.8200524,180.6267123,371.8214996,12015.29916,5371.341414,73.80487805,5371.341414,4,9.776162373
449399010497,105,100,95,373.6453041,229.1653058,386.5287883,54704.30926,15469.4265,113.7727273,15469.4265,4,13.31297583
449402010497,104,100,70,206.2288753,205.0816213,163.1564259,29732.26697,7082.009188,97.5,7082.009188,4,15.22330494
449413010497,113,100,85,247.6088136,216.7787809,214.4196659,28358.32297,8356.327362,94.94444444,8356.327362,4,14.55080578
449415010497,126,100,18,168.2204009,162.7611478,404.0834809,4461.369642,3468.789542,53.32075472,3468.789542,3,8.736552388
449416010497,102,100,130,437.240616,374.2783815,152.3788264,74727.9695,20062.73007,180.8,20062.73007,4,22.9368745
449420010497,103,100,35,225.761534,185.3705552,495.279103,17222.4162,7044.632062,80.21276596,7044.632062,4,9.141895937
449421010497,110,100,42,261.2062939,171.2725459,650.3176206,14120.92415,5953.580359,68.5,5953.580359,4,8.581542541
449423010497,108,100,42,232.0457737,214.4122938,255.3477419,21899.54071,6428.323549,76.23333333,6428.323549,4,12.90794548
449424010497,122,100,100,244.7348453,216.4004218,175.9752291,54770.34497,11403.84619,144.5714286,11403.84619,4,15.96829093
449430010497,105,100,158,409.4398248,360.8102854,298.5437392,83190.33821,18203.1675,165,18203.1675,4,15.85723123
449434010497,148,100,25,63.27740286,55.96432587,287.5440214,1916.481893,1172.775779,52.3125,1172.775779,3,6.351970225
449442010497,127,100,22,97.66675262,97.66675262,178.3317568,2131.101941,2494.657999,50.44827586,2494.657999,3,10.02063704
449445010497,125,100,27,150.6658677,60.02549655,758.6608545,6215.507779,3291.889478,66.21428571,3291.889478,3,6.034202806
449446010497,88,100,26,68.95077343,68.95077343,110.9887854,2343.364544,1195.958189,47.52941176,1195.958189,5,10.67250394
449455010497,127,100,28,140.3202692,114.4561351,241.7132236,7532.554835,3302.246052,59.68421053,3302.246052,3,10.31683064
449461010497,122,100,31,139.532827,89.99667266,185.4215753,8061.493198,4178.745087,65.26923077,4178.745087,4,11.74611816
449464010497,131,100,22,161.793372,161.793372,218.8694931,9524.821433,3651.293486,59.77777778,3651.293486,3,11.64190495
449465010497,126,100,90,319.997734,224.2551719,323.1114971,47957.61559,11281.56841,98.25925926,11281.56841,3,13.47514812
449466010497,103,100,80,144.0628024,122.3976776,151.7155093,23404.17863,5484.198006,104.0769231,5484.198006,4,13.19463076
449474010497,86,100,150,68.81036301,49.09685489,36.50179048,15049.09359,2922.13553,146,2922.13553,5,18.59114518
449483010497,126,100,9,62.87417553,62.87417553,685.9956141,,134.9777692,30.28571429,134.9777692,3,4.099319646
449484010497,128,100,24,239.0784115,190.206756,480.2969431,14880.4477,6751.167736,74.11864407,6751.167736,3,9.553259424
449485010497,131,100,31,233.8990167,203.0083454,255.3477419,31140.77466,8209.759946,91.94285714,8209.759946,3,12.95938789
449486717489998,137,100,28,123.8352789,115.6330381,229.1007606,5764.503459,3726.329278,59.57894737,3726.329278,3,9.955090893
449486925489998,82,100,130,379.6540021,285.8430745,1088.118268,55452.63248,12858.68635,118.8,12858.68635,5,7.998199678
449487294489998,69,100,86,249.2740016,189.1200078,665.5237022,33091.96453,8163.012433,100.6470588,8163.012433,5,8.2869178
449487429489998,107,100,110,267.0463582,252.8491467,101.6400156,47539.69803,12515.97522,155.2666667,12515.97522,4,21.94811718
449487430489998,107,100,110,95.8580355,95.8580355,36.95848832,20207.25257,4023.071853,158.3333333,4023.071853,4,21.80687652
449487908489998,82,100,92,313.3199094,293.6816477,738.657751,29703.63189,10441.62981,93.02857143,10441.62981,5,8.818783246
449491010497,138,100,17,30.4509765,2.405368552,457.607683,1203.79343,400.9764714,40.66666667,400.9764714,3,3.49293304
449493010497,119,100,80,351.6006055,147.0778322,957.8292412,24158.98319,9982.691782,77.27272727,9982.691782,4,8.203837765
449494010497,114,100,30,220.6796189,185.2427382,553.5969648,9045.699178,5814.791806,68.56862745,5814.791806,4,8.549103293
449497010497,126,100,170,320.9516229,76.23339559,415.9338619,61522.96757,12852.00378,131.9333333,12852.00378,3,11.89443865
449499010497,131,100,25,184.9076581,168.0292022,413.4201536,10957.01027,5171.560067,72.94827586,5171.560067,3,9.055614558
449501010497,137,100,11,61.08641146,40.34315452,479.049596,106.9728519,532.7188718,39.58064516,532.7188718,3,4.835243717
449502010497,125,100,115,408.0736778,255.3363411,443.6782569,89780.36582,19078.13411,162.5,19078.13411,3,12.98588403
449505010497,118,100,45,108.4291823,97.88589114,209.5328203,13713.64738,3783.719245,85.82352941,3783.719245,4,9.740547396
449508010497,140,100,27,111.296609,111.296609,121.5941628,12281.41617,3477.019649,81.65,3477.019649,3,12.95450743
449509010497,116,100,200,362.1797837,209.0150271,202.2381401,59084.84791,16172.42985,170.1052632,16172.42985,4,18.12036215
449520010497,104,100,32,147.3960561,106.0363073,270.3299018,9635.720453,3420.293948,68.35714286,3420.293948,4,9.998438742
449527010497,130,100,52,287.6817353,106.5629207,103.3359924,39985.08673,12376.87887,124.4666667,12376.87887,3,22.59262217
449531010497,122,100,110,318.740136,310.0152325,160.5950336,65781.77323,13848.74161,139.6428571,13848.74161,4,19.07605752
449537010497,83,100,100,288.9035188,189.8069819,534.4757706,37260.00752,9019.799175,93.13636364,9019.799175,5,9.955170594
449541010497,139,100,40,209.7028787,190.9368227,159.1207954,38820.37127,8647.029178,111.625,8647.029178,3,15.54443809
449543010497,129,100,15,116.2730219,115.2149739,385.8443564,1968.715623,2253.976071,52.91836735,2253.976071,3,7.433095379
449549010497,98,100,29,210.089867,192.7593131,364.3482674,21957.43823,6168.481316,81.35483871,6168.481316,4,10.28206868
449550010497,104,100,27,147.1034504,96.30061205,288.4512394,9241.506862,3802.576322,66.12,3802.576322,4,9.669667192
449556010497,120,100,22,182.3020479,145.244184,410.163189,11804.67607,4815.731888,68.83333333,4815.731888,4,9.027213937
449557010497,113,100,65,356.6858542,349.5010978,218.2603125,75605.94814,16044.39603,141.05,16044.39603,4,17.30979237
449562010497,128,100,17,138.4406463,104.7923978,522.1925847,1798.380129,2549.709988,59.13157895,2549.709988,3,6.971925869
449563010497,139,100,65,346.90987,141.8910139,179.2140266,78038.73883,16765.56093,162,16765.56093,3,18.83903405
449564010497,124,100,60,336.5820628,275.889621,294.8099101,63113.63486,14907.52729,134.7368421,14907.52729,4,14.46807484
449565010497,121,100,25,180.2149568,158.1502227,683.3158343,5656.427789,4070.166001,66,4070.166001,4,6.953780465
449576010497,67,100,110,496.2465977,150.1986153,1084.133113,33171.94011,12467.44696,64.38235294,12467.44696,5,9.161018672
449588010497,72,100,72,476.3937893,298.7659025,2407.505702,14672.39518,10253.22694,63.17241379,10253.22694,5,6.023316514
449590010497,128,100,26,260.2447703,257.5589133,212.7707389,18659.19595,9266.950808,85.1,9266.950808,3,14.97515604
449600010497,130,100,3,23.36377136,23.36377136,2.007200082,,1030.527408,,1030.527408,3,46.19685841
449602010497,130,100,50,67.48558129,50.38151365,53.36064493,5414.190064,2586.346519,90.6,2586.346519,3,15.2275931
449603010497,97,100,80,158.3724276,149.7772023,102.3120064,23631.68368,5959.471206,129.125,5959.471206,4,16.84662032
449605010497,107,100,55,214.5975933,139.3492976,185.4215753,29840.0062,7881.582996,105.3846154,7881.582996,4,14.56694875
449609010497,120,100,25,134.9221737,68.37188688,365.1404028,13934.40082,3677.656029,72.88888889,3677.656029,4,8.230913194
449616010497,101,100,83,270.0880059,252.1399632,534.1458743,47704.30247,10939.01884,123.7727273,10939.01884,4,9.628508363
449616653489998,128,100,60,9.280333733,0,7.088115152,918.2500199,246.6663807,80.5,246.6663807,3,15.49361346
449616870489998,118,100,28,196.8137969,115.5965526,730.4238065,5112.127166,5129.291775,57.37209302,5129.291775,4,7.028725973
449617010497,45,100,159,320.1080212,281.4771726,574.9013026,22280.68967,7544.82034,69.175,7544.82034,5,10.10387428
449617049489998,60,50,95,110.3764124,64.81281158,665.8349985,4329.75678,2107.187643,48.875,2107.187643,5,5.513039818
449617050489998,60,50,95,49.93355675,31.87439924,68.09935471,3772.067491,1457.512016,76.14285714,1457.512016,5,11.59474107
449617331489998,126,100,45,218.2470571,216.4895454,235.831577,33699.52049,8521.431831,104.8,8521.431831,3,13.02595347
449617570489998,52,50,240,291.4647776,147.3632681,1530.599097,20283.16572,6928.576281,59.03125,6928.576281,5,5.908790814
449617780489998,97,100,155,293.0870338,288.4242949,62.2657032,63894.35132,12422.13167,156.5185185,12422.13167,4,29.37718351
449618010497,110,100,9,21.12734818,21.12734818,607.8818103,,368.2408079,15,368.2408079,4,2.524347984
449618404489998,107,100,15,28.49779089,26.49985402,184.2019429,,340.4613764,42.57894737,340.4613764,4,5.325921933
449618520489998,136,100,33,190.6477911,140.6876659,537.7188641,12535.60267,5087.240942,74.06666667,5087.240942,3,8.06258961
449618680489998,51,100,140,177.4860791,149.110738,202.3310162,20242.839,5456.264609,92.53846154,5456.264609,5,12.68198451
449618840489998,69,100,160,216.0522285,157.0586869,213.0109184,26753.0343,7746.781852,136.9333333,7746.781852,5,13.63687139
449621010497,89,100,80,73.4282551,73.4282551,66.86764846,9174.730421,2699.325294,114.25,2699.325294,5,14.18926438
449621893489998,125,100,25,155.4672542,110.4979245,377.4546709,4840.66437,3479.205242,57.58139535,3479.205242,3,8.690071785
449622254489998,107,100,52,125.804319,75.60627271,359.1029962,11152.56057,4281.533352,85.71428571,4281.533352,4,8.014465487
44962275020004,107,100,80,286.010927,147.9937856,266.888146,54541.84353,12957.6964,129.3125,12957.6964,4,14.01725494
449623069489998,78,50,100,173.0562941,100.5832813,521.2099069,21175.63744,5132.861607,88.15,5132.861607,4,7.802318425
449623539489998,102,100,100,455.0247844,447.2205581,204.2163114,98317.36664,20258.40517,139.1935484,20258.40517,4,20.21196858
449623683489998,108,100,210,152.7992469,92.94821983,741.4609449,17289.72344,4376.214498,91.70588235,4376.214498,4,6.14685217
449624244489998,83,100,260,127.4370369,106.5880278,229.5656399,11695.92042,4283.293715,82.92307692,4283.293715,5,10.08859508
449624689489998,123,100,8,107.5202835,96.37968301,238.1422422,,4863.595422,18.5,4863.595422,4,9.098363482
449625070489998,64,100,110,394.5945437,189.0894104,1183.971984,30005.03732,10531.18252,78.04651163,10531.18252,5,7.817018266
449625292489998,105,50,250,239.6962502,123.1729055,1336.926022,30765.39253,6973.458563,105.7,6973.458563,3,5.733413089
449625610489998,115,100,60,118.9764529,94.9855578,105.4239562,18901.88817,4449.897933,102.5384615,4449.897933,4,14.38457899
449625867489998,117,100,58,225.9647602,164.2166866,293.0472861,37856.58029,9260.164734,105.7407407,9260.164734,4,11.89016298
449625988489998,99,100,65,140.3459149,137.9984144,59.95837312,17396.74121,5055.66645,114.625,5055.66645,4,20.71625603
449626108489998,93,100,115,269.4589639,235.8679488,293.8532191,54016.52388,11031.5335,122.25,11031.5335,5,12.96633964
449626256489998,87,100,119,256.4271414,185.4505749,216.2529464,37492.15595,8846.980275,117.8823529,8846.980275,5,14.74474549
449626395489998,118,100,36,181.4591711,174.437233,400.6384946,19257.15821,5329.996965,77.7037037,5329.996965,4,9.112749361
44962657020004,117,100,25,142.6089278,130.7640971,382.5873918,7803.6048,3282.586479,61.06060606,3282.586479,4,8.266931372
449626697489998,110,100,32,162.9188109,144.9190195,769.3747381,10022.52596,3731.339789,64.86111111,3731.339789,4,6.230931208
449626859489998,121,100,55,110.2068879,110.2068879,65.04678364,12490.66137,4088.243881,121.1428571,4088.243881,4,17.62494449
449626985489998,127,100,21,119.8351669,119.8351669,293.0472861,6952.226658,2774.495173,63.83333333,2774.495173,3,8.658837565
449627627489998,101,50,410,25.5393532,25.5393532,1.012690985,5358.839823,1013.12059,175,1013.12059,3,67.99903932
449627836489998,124,100,60,54.97722047,18.16749431,52.09985908,8976.248908,2312.863531,127.3333333,2312.863531,4,13.90943269
449627945489998,132,100,48,257.9579614,155.2325685,329.3290672,44399.06466,10603.27497,109.3928571,10603.27497,3,11.98383271
449627946489998,132,100,13,20.93899692,14.02195295,539.5901246,,16.03730915,32,16.03730915,3,2.667363734
449628369489998,81,100,50,284.3060267,133.8719253,1818.665504,16550.34437,6325.908037,61.06451613,6325.908037,5,5.353686302
449628570489998,70,100,75,145.7399585,110.0399456,397.7783409,9989.96468,3129.403123,59,3129.403123,5,8.196058632
449629003489998,122,100,21,128.2868212,127.2487772,412.6990907,1947.874162,2458.244325,50.5625,2458.244325,4,7.549367512
449629168489998,104,100,45,193.3549905,153.0649209,401.1503887,14355.04297,5401.079195,74.06451613,5401.079195,4,9.40070417
44962929020004,69,100,78,295.749832,208.7472967,245.7711032,31160.19728,8883.263313,82.96296296,8883.263313,5,14.85364861
449629300489998,118,100,120,456.8310541,415.0643595,213.2585516,89752.29006,19560.14955,154.3181818,19560.14955,4,19.81804834
449629435489998,136,100,28,133.2374531,117.3189291,205.5967594,9557.489921,3495.730208,68.36666667,3495.730208,3,10.90037228
449629893489998,58,50,95,122.8321292,87.25057759,829.0910473,7516.620598,2574.117664,60.54166667,2574.117664,5,5.211841254
449630209489998,51,100,130,252.1502656,113.0135282,236.5953877,29323.26444,7760.088602,88.60869565,7760.088602,5,13.97857432
449630321489998,136,100,80,327.6842922,304.9262014,138.2024296,65006.59518,15624.45919,150.7777778,15624.45919,3,20.85001034
449630459489998,122,100,62,168.8178875,147.1106292,105.378191,42884.27074,8499.68759,137.2,8499.68759,4,17.13839559
449630585489998,90,100,79,232.7761108,198.6175147,206.2483858,26292.90669,7269.754615,84.68421053,7269.754615,5,14.38501194
449631006489998,85,50,85,189.8121358,115.9130223,165.148187,19459.11266,5380.15403,108.6153846,5380.15403,4,14.51648216
449631007489998,85,50,85,5.677414864,0,1.010241989,558.9189504,146.3715109,78,146.3715109,4,32.09954744
449632220489998,119,100,35,82.57315902,76.56143849,151.3593058,5157.757243,1952.494578,67.83333333,1952.494578,4,10.00117872
449632398489998,131,100,30,27.73065324,12.68352225,67.60360481,3491.977013,877.4464173,57,877.4464173,3,8.672242727
449632399489998,131,100,175,241.7013595,139.2346117,51.40888709,48756.95656,11666.33881,185.2727273,11666.33881,3,29.36004706
449632698489998,100,100,130,328.0710649,286.4265349,637.8993482,75603.02762,14781.32048,160.0625,14781.32048,4,9.710558005
449633046489998,119,100,132,595.0873914,539.2538445,213.7435626,130308.1836,29574.69656,180.7906977,29574.69656,4,22.59332524
449633750489998,81,100,105,287.297261,274.7135103,189.7135352,38071.96364,9555.601027,92.9047619,9555.601027,5,16.66298818
449634131489998,113,100,50,188.9413472,76.01955067,347.4699577,15785.36441,5301.837191,76.26923077,5301.837191,4,9.984841494
449634598489998,110,50,43,126.4865343,80.5280782,538.8391222,5262.509691,2702.415121,57.86956522,2702.415121,3,6.560378377
449634781489998,94,100,310,441.4870544,278.1354673,511.3754754,80040.83984,19398.92611,183.5882353,19398.92611,5,12.58129485
449634947489998,68,100,220,129.7398756,90.0662041,49.59108493,11087.03922,4253.806112,120.1666667,4253.806112,5,21.90136765
449635047489998,104,100,36,199.1151015,96.75709216,647.3683825,34394.35501,8325.907896,159.2,8325.907896,4,7.509528318
449635560489998,114,100,75,297.7322702,163.3012107,244.5239523,50058.95407,11964.79923,125.35,11964.79923,4,14.94130575
449636079489998,80,100,30,89.08210202,80.78910623,1136.786867,237.501494,786.5235875,37.88372093,786.5235875,5,3.79046077
449636080489998,80,100,135,53.33741205,25.27568196,43.91158861,6502.035928,1593.383769,115.5,1593.383769,5,14.92322535
449636632489998,122,100,40,119.3244639,87.32944363,172.2567073,14522.65725,3999.858923,88.61904762,3999.858923,4,11.26971613
