"CaseID","StandID","Year","SP1","SP2","BA_FT1","BA_FT2","PERBA1","PREBA2"
"e6f7809d-1223-4a28-819c-cead95151c52","1201053050903100657280001",2014,19.00,0.00,127.91,190.39,0.67,0.99
"4ef14172-a23c-47ef-b532-29a7712a26f9","1201053050903100659990001",2014,19.00,0.00,263.07,402.96,0.65,1.00
"d6330152-18c9-42e2-897c-56c753b50c73","1201053050903100675590001",2014,16.00,19.00,133.46,33.13,0.49,0.12
"1103431e-f80f-4e10-a6f3-ea516c162f3c","1201053050903100675590002",2014,16.00,0.00,20.70,83.17,0.24,1.00
"e2da181b-d058-4fab-957e-beb137d57e50","1201053050903100750000001",2014,22.00,0.00,15.42,15.42,1.00,1.00
"791fdbaa-49c2-4644-be37-c00c4a0d6e8b","1201053050903100792680001",2014,22.00,0.00,63.89,168.35,0.37,0.99
"34eaf5a0-529b-48de-848c-5a005baa794e","1201053050903100816500001",2014,19.00,0.00,87.62,87.62,1.00,1.00
"7c723e27-2131-405e-8832-1525e5a8ec14","1201053050903100816500002",2014,1.00,1.00,112.81,112.81,0.52,0.52
"bd9a6efa-4fbf-4593-98a3-200e7c9b3c50","1201053050903100829040001",2014,19.00,0.00,71.92,178.75,0.40,1.00
"2ff47417-7bca-44a7-a22e-efb3080b2c1c","1201053050903100881590001",2014,19.00,19.00,88.74,88.74,0.57,0.57
"0b62e51e-6e59-4e1d-823a-981056e28eba","1201053050903100882340001",2014,16.00,19.00,481.25,98.93,0.79,0.16
"1007018f-48b0-44d8-8af0-d4c611da43d4","1201053050903100905120002",2014,19.00,39.00,129.88,4.40,0.55,0.01
"2ff8b049-6e25-4374-a80a-3da0b8c7ecd0","1201053050903100969520001",2014,19.00,19.00,182.33,182.33,0.58,0.58
"8baeeeb0-4efa-4ef7-8c62-b71a594f4581","1201053050903100969950001",2014,19.00,0.00,173.73,211.49,0.82,0.99
"2e2bb88e-2672-4b9f-ad71-b077fff54ca7","1201053050903300502510001",2014,16.00,19.00,77.74,28.80,0.56,0.20
"0d64e997-da26-4f08-a4f0-2ba1b1329086","1201053050903300555630001",2014,16.00,0.00,151.37,228.19,0.66,1.00
"713b7048-51a8-49bf-82f8-d52f451c0273","1201053050903300738680001",2014,39.00,0.00,64.30,83.11,0.77,1.00
"7ebc10c7-6da1-4470-b154-79c06692db38","1201053050903500795990001",2014,18.00,0.00,29.10,110.58,0.26,1.00
"2136b395-2900-4476-a1aa-e2fc67426f6b","1201053050904100872540002",2014,19.00,0.00,148.30,164.86,0.89,1.00
"4efcaa39-ba2f-4a7d-8c95-e8f356be5086","1201053050904100924060001",2014,16.00,0.00,114.94,120.17,0.95,1.00
"2bdd92d5-d666-4afe-a4d0-d97c5fc41c60","1201053050904100962550001",2014,16.00,0.00,156.12,156.12,1.00,1.00
"99719789-ce8c-4399-92ac-fa7d370f00e9","1201053050904100989730001",2014,22.00,0.00,47.19,159.55,0.29,0.99
"7a60d13a-9676-47f9-b576-39d0b544fb96","1201053050904500500190001",2014,19.00,16.00,48.50,41.14,0.54,0.45
"a52b3b03-a741-4555-815d-5970cbcb6ef8","1201053050904500571050001",2014,16.00,0.00,67.00,82.29,0.81,0.99
"09843b2c-46a1-40cd-a64b-29c737b37a51","1201053050904500582210001",2014,16.00,0.00,72.15,98.87,0.72,0.99
"ce1fe8b6-2c65-436f-91c5-0e367ccc0d8e","1201053050904500591490001",2014,16.00,0.00,63.03,75.74,0.83,1.00
"61578195-2c08-4775-bcaa-d5db69a96a2c","1201053050904500594220001",2014,19.00,0.00,135.06,253.97,0.53,1.00
"218635c0-abc5-499d-a144-19ae2aee2926","1201053050904500633000001",2014,0.00,0.00,0.00,0.00,,
"0aace0c3-9369-4b73-8014-7a2b95892139","1201053050904500685720002",2014,22.00,0.00,63.78,137.76,0.46,0.99
"76301914-5552-4e45-83ff-0849f9462a94","1201053050904500778360001",2014,16.00,16.00,136.54,136.54,0.64,0.64
"75be8c21-465f-48bb-8686-ce74dfae55dd","1201053050904500952030004",2014,0.00,0.00,0.00,0.00,,
"bb8c46e1-de01-4b12-8423-c805643ac2d3","1201053050904500993330001",2014,0.00,0.00,12.02,12.02,1.00,1.00
"f3d43ccb-2a66-4cfc-9206-7d77ef1cf3b1","1201053050904900600140001",2014,16.00,0.00,102.28,109.43,0.93,0.99
"25f42d98-366e-43c5-83bb-34ce33314490","1201053050904900628870001",2014,19.00,19.00,140.90,140.90,1.00,1.00
"07f27b16-7690-4616-816e-0eb37acc0fa6","1201053050904900634190001",2014,16.00,19.00,48.87,19.16,0.71,0.28
"8859d5e2-00ad-4680-94c8-c15f5ef99d4d","1201053050904900634190002",2014,16.00,0.00,48.96,66.50,0.73,1.00
"16f57aa4-f07a-4681-8274-f9db7c4a1562","1201053050904900749210001",2014,22.00,0.00,66.05,146.77,0.45,1.00
"94b92b80-3de4-4087-9621-21775aa2a477","1201053050904900749210002",2014,16.00,0.00,12.12,12.12,1.00,1.00
"599a4384-e6c3-431b-848f-693667bc2e3b","1201053050904900834940001",2014,22.00,21.00,159.25,4.02,0.87,0.02
"ab8db004-ff5b-469e-86d5-5be56d3e0186","1201053050904900858730001",2014,16.00,0.00,204.33,214.14,0.95,1.00
"22068a00-3b7c-4c97-a6e6-3d66045d0809","1201053050904900906880001",2014,0.00,0.00,0.00,0.00,,
"6564ebf5-5cc2-4212-b96e-e7e9615a2ceb","1201053050904900947810001",2014,22.00,0.00,36.79,94.62,0.38,1.00
"3d6a2b53-48cc-46b1-adfc-e52df89fa596","1201053050905300530140001",2014,16.00,21.00,86.70,1.13,0.98,0.01
"0277b8bb-1e78-4ab1-a14c-6e1d5897d25c","1201053050905300530140003",2014,16.00,0.00,58.54,58.54,0.99,0.99
"2274017d-948d-4ce6-a4f0-9d5b9e9a0701","1201053050905300610500001",2014,16.00,39.00,364.74,0.85,0.94,2.21142754890025e-03
"a9c6a1cb-53cf-4c9d-97e8-80f9c3c69536","1201053050905300659310001",2014,16.00,22.00,119.32,3.16,0.97,0.02
"149cab6b-6620-4382-aecd-41347a01672a","1201053050905300706310001",2014,16.00,0.00,219.37,276.22,0.79,1.00
"24107c4e-5a6e-41d9-a085-8779b94d3de4","1201053050905300706310002",2014,22.00,21.00,10.95,43.66,0.20,0.79
"7ba195af-a917-4e4f-8714-bf88b00953cc","1201053050905500522060002",2014,16.00,19.00,190.21,16.80,0.91,0.08
"8719d095-f771-4ab6-85ed-66c40a2d2f38","1201053050905700595700001",2014,22.00,22.00,145.78,145.78,0.99,0.99
"1763c027-34e5-4673-a098-175545182d0d","1201053050905700763350001",2014,16.00,22.00,125.15,0.49,0.97,3.84347629733384e-03
"dcc6aa8e-8b61-4839-86c7-9d39358e1415","1201053050906100596190001",2014,22.00,16.00,62.30,41.09,0.46,0.30
"91ff715a-595d-44d4-9b12-3e32d946d17d","1201053050906100894070001",2014,16.00,0.00,63.24,69.28,0.91,0.99
"51068944-931f-44fe-b6ab-180341281581","1201053050906700607030001",2014,16.00,22.00,223.04,35.16,0.75,0.11
"455757fb-510a-4254-8701-6d45f348a3ff","1201053050906700827460001",2014,16.00,0.00,6.33,6.33,1.00,1.00
"7cbe9b93-6910-4eb6-b4df-4c63c3914b60","1201053050906700846340001",2014,16.00,19.00,125.52,6.91,0.71,0.03
"33df0e36-35ff-4126-af04-58e6822bff39","1201053050906900604070001",2014,19.00,0.00,187.07,209.86,0.89,1.00
"14aecf31-1a92-44a4-add9-c8f83f385284","1201053050906900604560001",2014,19.00,19.00,77.99,77.99,0.57,0.57
"88930b81-4b45-47a9-96dc-a10208416c5c","1201053050907300595160001",2014,18.00,18.00,140.05,140.05,0.62,0.62
"11756024-3af8-44b7-aefa-0707a69f7ddc","1201053050907300874380001",2014,18.00,0.00,54.87,148.64,0.36,1.00
"6c09bf8d-e47a-4b2e-b090-2040b9437f55","1201141020101900657690001",2014,16.00,0.00,233.66,233.66,1.00,1.00
"9c9aea76-17f0-4c08-92a2-0ee14cc0520c","1201141020101900712110001",2014,16.00,33.00,203.94,7.19,0.74,0.02
"2d698422-3123-4a3c-8103-2b1a918c76f1","1201141020103900605650001",2014,6.00,16.00,22.03,52.39,0.21,0.52
"fb963f98-6aea-47ac-9588-15a7519248a3","1201141020103900647830001",2014,16.00,0.00,318.35,318.35,0.99,0.99
"2d72f696-122d-4ee3-891f-a500673c20e4","1201141020103900655890001",2014,16.00,0.00,193.48,226.04,0.85,0.99
"276f0ec2-2dfa-4418-a8b6-9b1a7fca0625","1201141020103900728200001",2014,16.00,19.00,337.49,24.88,0.93,0.06
"baaa5367-363e-47d4-97dd-79d1a5c980ef","1201141020103900841300001",2014,16.00,21.00,251.92,35.74,0.87,0.12
"f9ec9e3f-15d7-437b-91be-508e291e73f1","1201141020103900841300002",2014,22.00,0.00,21.25,53.82,0.39,1.00
"11b8693d-7d57-4ae0-82e4-55af94d471dd","1201141020103900912280001",2014,16.00,22.00,324.33,3.67,0.98,0.01
"81cc5de5-2b29-4d7a-86d2-9fbd86eb060b","1201141020103900954480001",2014,16.00,16.00,285.10,285.10,0.96,0.96
"cc3d4d70-a061-43de-949c-140fbb5b43b6","1201141020104100564000001",2014,16.00,22.00,42.75,13.23,0.52,0.16
"de20f3b0-22e6-4e3c-9d73-1d63bd936e84","1201141020104100774470001",2014,16.00,0.00,115.85,196.13,0.59,0.99
"bcdd94a1-61a7-4c5e-8641-98eac2b82063","1201141020104100867450001",2014,16.00,0.00,298.29,359.61,0.82,0.99
"8350515b-1a54-4ae6-9544-6ff704dc7125","1201141020105700597470001",2014,16.00,0.00,94.30,94.30,1.00,1.00
"16f71f12-5040-44f0-a33c-4042a5d60446","1201141020105700683820001",2014,16.00,0.00,64.47,64.47,1.00,1.00
"f9cd1be8-0412-4ef5-9a0e-8d0605951e92","1201141020105700683820002",2014,21.00,16.00,117.81,104.41,0.27,0.24
"7eee72b3-75a9-4e52-b040-8f66c6da1059","1201141060100500596440001",2014,22.00,0.00,63.91,140.05,0.45,0.99
"0582b5e0-5d86-472b-a77b-c2019b114e87","1201141060101900751500002",2014,22.00,16.00,14.38,0.54,0.75,0.02
"c28dcec3-f025-44f6-95ad-e037e43caf62","1201141060200300582670001",2014,16.00,16.00,214.66,214.66,0.99,0.99
"7a777838-d507-4918-b3e4-83f23ef3164c","1201141060200300714130001",2014,22.00,0.00,64.77,255.38,0.25,0.99
"a7cc99e8-6dc9-4eb6-86f1-f6541c745b43","1201141060200300753900001",2014,22.00,21.00,120.21,2.42,0.98,0.01
"6d3930c5-abc1-4dbb-80f8-047ebec34c3e","1201141060200300784470001",2014,19.00,19.00,163.31,163.31,0.58,0.58
"69949a98-3067-401c-b6b6-6c45dcda990d","1201141060200300885860002",2014,21.00,0.00,66.30,233.41,0.28,1.00
"31a2d549-6248-4e4f-a660-323953646cc9","1201141060200700564070001",2014,16.00,0.00,131.73,175.14,0.75,0.99
"05620daf-6d1b-4289-aad8-6d069c743d4b","1201141060200700617050001",2014,19.00,0.00,125.17,257.98,0.48,1.00
"6e9e4b9b-f005-46d4-8de0-66fdd3d589e0","1201141060200700654290001",2014,16.00,0.00,78.60,79.97,0.98,1.00
"f80052e4-eed5-414f-99fe-2da191d99c97","1201141060200700797560001",2014,16.00,19.00,39.03,20.27,0.60,0.31
"417a0df6-3148-44d2-b77a-38b0125ead64","1201141060200700797560002",2014,19.00,19.00,276.83,276.83,0.71,0.71
"371abd82-18b1-49e9-8c78-f49a9b061457","1201141060200700912630001",2014,19.00,22.00,105.81,92.86,0.52,0.45
"9eb7b34d-1dec-42fb-9b5c-a4d8ba4aaab5","1201141060200700913400001",2014,22.00,0.00,39.83,116.13,0.34,1.00
"20d16848-0ab9-4074-a241-e064c71384f6","1201141060200900507450001",2014,16.00,0.00,78.99,82.00,0.96,1.00
"72135a67-9479-45b0-b99f-07fac00a9ecf","1201141060200900587770001",2014,0.00,0.00,0.00,0.00,,
"5480f3b4-2325-432d-8ed7-ccc395d5b4d6","1201141060200900667740001",2014,0.00,0.00,0.00,0.00,,
"1a010bf8-9c4f-4683-a100-c4ab42a1cc6f","1201141060200900830900001",2014,16.00,0.00,128.41,128.41,1.00,1.00
"c47d2633-0b25-4185-83e8-4105895965c4","1201141060200900881210001",2014,22.00,0.00,114.17,130.90,0.87,0.99
"d46f6475-40a2-483b-80df-01a0e1095ff4","1201141060200900881210002",2014,16.00,0.00,96.91,113.66,0.85,0.99
"a33e2208-eec7-4017-9ccb-749fafa72e92","1201141060201100511460001",2014,22.00,0.00,113.37,113.37,1.00,1.00
"60ce3a44-c2d9-4ee4-b5ec-ce4436b1e5c1","1201141060201100511460002",2014,21.00,0.00,61.30,61.30,1.00,1.00
"bdf274f5-c671-4a54-9502-99cae53e0f8b","1201141060201100531400001",2014,6.00,16.00,11.74,67.72,0.14,0.85
"2b0153a2-79cb-4802-a3b0-5894e9b245f4","1201141060201100604020001",2014,16.00,16.00,283.36,283.36,0.90,0.90
"001c8f6c-3ef3-4a38-a1aa-28606eb36c30","1201141060201100642920001",2014,16.00,0.00,111.52,115.88,0.96,1.00
"a2e3717f-d41d-408d-9784-0f2de638cd5d","1201141060201100647450001",2014,16.00,0.00,115.36,125.45,0.91,1.00
"50318e9e-6082-43ad-b6e9-9bb35c808aa9","1201141060201100664100002",2014,16.00,0.00,183.70,183.70,0.99,0.99
"d936f435-3607-4255-9959-c64fc4d1d3bb","1201141060201100666980001",2014,16.00,0.00,67.05,78.12,0.85,1.00
"6ae41f97-b508-4326-bb8e-7c3094f6c5e3","1201141060201100676310001",2014,16.00,0.00,231.12,234.59,0.98,0.99
"2e5b8473-10a5-48b2-8669-9ca72453a22f","1201141060201100744740001",2014,16.00,0.00,153.33,182.45,0.84,1.00
"585ab130-6b8f-4ae1-bf2a-5e8ba64bfffb","1201141060201100928500001",2014,16.00,18.00,159.71,3.85,0.95,0.02
"1c5de2ff-b17e-45b0-80d0-488066b028c3","1201141060201100931250001",2014,22.00,22.00,106.22,106.22,0.38,0.38
"ce782a8c-94b4-48dd-9fe1-d5821b276fae","1201141060201100931250002",2014,16.00,0.00,3.84,3.84,1.00,1.00
"0849e6e0-5722-45d7-8d4f-b17b65d19548","1201141060201900529630001",2014,16.00,0.00,85.20,120.40,0.70,1.00
"7672c2c4-556b-4240-b85b-b93a708f54b9","1201141060201900533000001",2014,16.00,16.00,113.54,113.54,0.48,0.48
"00732efe-b5a3-45bd-821b-f8dd12187fc0","1201141060201900578180001",2014,16.00,19.00,128.15,28.13,0.73,0.16
"79d488c3-3fa2-48ee-bad4-b98f2e700729","1201141060201900618030001",2014,16.00,0.00,78.08,119.16,0.65,0.99
"1eec66b2-8b7e-46d2-8293-f16fed176412","1201141060201900640240001",2014,16.00,0.00,171.21,188.54,0.90,1.00
"8b6621a4-da13-49fb-97ef-3070d266a1dd","1201141060201900641860001",2014,16.00,19.00,176.11,65.12,0.69,0.25
"1e5ceaec-4455-4440-8385-0ddefa024257","1201141060201900700460001",2014,16.00,0.00,125.69,147.75,0.85,0.99
"6da4c6d9-5847-472e-b392-02bd59f7e087","1201141060201900758820001",2014,16.00,0.00,128.27,169.91,0.75,0.99
"0623d6fb-12dc-4101-894b-48f321270f98","1201141060201900801400001",2014,16.00,0.00,159.36,159.36,1.00,1.00
"93749ddd-2584-46b8-828e-949b64f92a4e","1201141060201900866180002",2014,16.00,16.00,97.06,97.06,1.00,1.00
"8e053afe-b3b7-4f02-9742-ff6275db6699","1201141060201900874880001",2014,16.00,16.00,75.94,75.94,0.98,0.98
"8dd36c05-af98-4636-9150-6dcc07969674","1201141060201900893300001",2014,22.00,0.00,98.21,210.47,0.46,1.00
"f9feecd3-06da-4cca-9a45-86abda39e589","1201141060201900911300001",2014,16.00,22.00,69.63,3.29,0.95,0.04
"344f1a10-87ae-491f-a71f-1f3a53fd6bbc","1201141060201900911300003",2014,16.00,22.00,208.06,32.25,0.78,0.12
"04675df0-e7c1-4f90-a72d-3834a4b4050f","1201141060201900933340001",2014,16.00,0.00,195.38,198.16,0.98,0.99
"95e6a0a3-0e8d-4837-93d4-04bda29b6175","1201141060203900515150001",2014,16.00,0.00,69.29,72.83,0.95,1.00
"130f7b27-6f16-4401-82ce-14a10a0df4f2","1201141060203900587510002",2014,16.00,0.00,7.42,7.42,1.00,1.00
"6474f6f1-45dc-4998-b04b-c194b8f5e16b","1201141060203900587660001",2014,16.00,16.00,132.70,132.70,1.00,1.00
"2495616d-2dec-457f-8d86-bef19fd5553c","1201141060203900611510001",2014,16.00,0.00,292.84,296.41,0.98,1.00
"7d4dfa2c-6393-47ba-8c02-184c8db64ce2","1201141060203900644190001",2014,16.00,0.00,231.65,268.73,0.86,1.00
"d0a12fb4-6700-453f-845e-5b0abd337864","1201141060203900678730001",2014,19.00,18.00,69.11,1.54,0.43,9.73347667604685e-03
"7a5182c9-6e8d-4694-8811-66fe4e64755d","1201141060203900705950001",2014,16.00,0.00,226.64,226.64,1.00,1.00
"beee31bf-a110-40a9-8d5d-b10b8450fd97","1201141060203900739380001",2014,16.00,0.00,176.97,214.93,0.82,0.99
"d47d9f45-f5f0-48d3-82f1-7c8effb69c95","1201141060203900747050001",2014,16.00,0.00,217.54,217.54,0.99,0.99
"913dfcd9-20ba-446b-90ce-2cdc1b09598d","1201141060203900848200002",2014,16.00,18.00,490.86,48.99,0.87,0.08
"3bca166e-57ab-41e0-a553-c89d3f4cbf9d","1201141060203900856920001",2014,16.00,34.00,147.16,2.43,0.77,0.01
"ba15499e-5861-4375-9f4c-68da542eed32","1201141060203900874120001",2014,16.00,0.00,133.43,149.24,0.89,0.99
"e4357a24-01ef-44a9-91f6-6bf51f5ac67d","1201141060203900894470001",2014,16.00,18.00,141.18,3.33,0.97,0.02
"36bc4d56-f7d9-4681-8a6e-e0bf5c703d3d","1201141060204100616380001",2014,16.00,0.00,184.26,184.26,1.00,1.00
"10368790-085e-4067-a508-42c6f00181aa","1201141060204100630000001",2014,22.00,22.00,79.62,79.62,0.76,0.76
"b5a46f35-4fa6-4213-8cf4-3b6f015e6371","1201141060204100630000002",2014,16.00,0.00,383.94,383.94,1.00,1.00
"5724f7bb-4072-4d43-8318-13d197ec4bd2","1201141060204100646230001",2014,0.00,0.00,0.00,0.00,,
"0655ca1f-0f60-4f04-a13f-250655f30950","1201141060204100836370001",2014,16.00,0.00,3.39,3.39,1.00,1.00
"e33dddcc-a21e-420c-93ad-382fd91baf67","1201141060204100853510001",2014,16.00,0.00,143.40,291.40,0.49,0.99
"b223471c-734f-4b46-90d5-812123f24b75","1201141060204100885480001",2014,16.00,21.00,219.58,0.88,0.98,3.96797433495522e-03
"68fba2de-4c10-4b93-8343-a2c04975c2b2","1201141060204100918040001",2014,19.00,0.00,64.73,119.57,0.54,1.00
"a52732ad-693d-414e-91b3-880ad66778f9","1201141060204100918040002",2014,16.00,22.00,272.12,37.09,0.70,0.09
"2179bce2-a394-45ff-a1f5-294e9daacb68","1201141060204100939470001",2014,22.00,6.00,44.85,36.87,0.32,0.26
"0b07c633-d562-44e4-aac6-81cf0af061ab","1201141060204300668460002",2014,28.00,0.00,89.23,89.23,1.00,1.00
"3e34df28-18ae-4188-a7d0-3821567770a4","1201141060204300983560001",2014,16.00,0.00,102.95,160.35,0.64,0.99
"6a2bab40-66c4-41c6-8658-a608e5f43f75","1201141060205300633580001",2014,22.00,0.00,8.59,15.12,0.56,0.99
"3b69e0b3-8f2b-47f5-abe1-a224829b4341","1201141060205300663330001",2014,21.00,0.00,17.91,62.53,0.28,1.00
"1433e225-792c-488d-a2fe-5e93aae188b9","1201141060205300824650001",2014,16.00,0.00,133.52,133.52,1.00,1.00
"1052b4ac-4b16-4255-a4c2-6ec4277b3b82","1201141060205300915830001",2014,16.00,16.00,210.14,210.14,0.74,0.74
"bfed3d67-d2d5-4e00-9916-1341199228ad","1201141060205700511870001",2014,16.00,0.00,235.30,317.35,0.74,0.99
"c190ee08-179b-4701-9fef-644d01678d57","1201141060205700511870002",2014,22.00,0.00,210.49,210.49,0.99,0.99
"29314852-2225-4192-a4f3-5e71f3346f22","1201141060205700511890001",2014,19.00,0.00,92.52,190.39,0.48,1.00
"b40af784-2007-42b2-9c5c-b0179fd094fd","1201141060205700511890002",2014,0.00,0.00,0.00,0.00,,
"4da38d74-72cf-462f-8c5b-d0bf33c77050","1201141060205700522690001",2014,16.00,0.00,228.01,258.14,0.88,1.00
"59198b4e-cce3-4c16-b744-c4fef2c0dea4","1201141060205700662670001",2014,16.00,0.00,22.55,22.55,0.99,0.99
"3df44139-bc97-4652-a2e2-1b378eff7c43","1201141060205700710280001",2014,19.00,19.00,83.23,83.23,0.38,0.38
"fa740f84-d15c-4241-9dcd-5d35902d12da","1201141060205700710280002",2014,22.00,19.00,10.20,7.58,0.51,0.38
"f9352e0a-5e18-485d-9083-ace9b3d2888c","1201141060205700742710001",2014,19.00,0.00,131.88,157.93,0.83,1.00
"4d63de40-c85b-4d4b-b8a0-0b59799f44e1","1201141060205700742710002",2014,6.00,19.00,147.24,97.69,0.51,0.34
"f8c93ce6-2030-4dd2-97bc-78d99ac3818a","1201141060205700777730001",2014,16.00,19.00,15.73,162.54,0.07,0.76
"5f73737f-6bf1-4af0-b8ed-68fbb7ee71b5","1201141060205700806130001",2014,22.00,0.00,110.46,240.69,0.45,1.00
"213f3b4d-6cf9-411e-a6c1-17084ef52fce","1201141060205700876070001",2014,6.00,0.00,132.64,171.47,0.77,0.99
"88b30f97-286e-4bbc-9752-383253be1146","1201141060206700526120002",2014,21.00,16.00,3.35,0.70,0.82,0.17
"835c1e86-e930-4a52-919d-2f47829c1b65","1201141060206700526120003",2014,16.00,0.00,44.46,44.46,0.99,0.99
"df52f340-55d7-4a02-8a58-2022265f3818","1201141060206700918600001",2014,16.00,0.00,130.52,154.98,0.84,0.99
"36f6ec65-5801-409d-a53d-c5948440ba17","1201141060206700927410001",2014,16.00,16.00,66.72,66.72,1.00,1.00
"5c29661e-c49a-472c-bd42-a90b6646db05","1201141060206700927410002",2014,21.00,0.00,61.72,295.75,0.20,1.00
"51a9db7b-2442-4e5d-bd8e-6728d57c6c38","1201141060206700936760001",2014,0.00,0.00,0.00,0.00,,
"4b66a1bd-d927-4e62-b07b-9928c6fbb835","1201141060206700989260001",2014,16.00,16.00,207.64,207.64,0.98,0.98
"92c78179-0017-429e-9d24-5773159f7aad","1201141060207100548950001",2014,16.00,16.00,120.71,120.71,0.92,0.92
"228f0eab-4211-4322-81d7-ad1177427cad","1201141060207100632160002",2014,16.00,0.00,73.24,73.24,1.00,1.00
"3f3a8daa-f02e-441e-a7a3-26056ac43464","1201141060207100723130001",2014,16.00,0.00,242.77,300.97,0.80,1.00
"d788fb85-fc8b-4a7b-90c1-5c94fedbbcf4","1201141060207100801370001",2014,16.00,21.00,51.07,12.90,0.39,0.09
"bb1f8d9c-1312-45c2-9219-19e634300216","1201153020100900557300001",2014,19.00,0.00,156.54,262.06,0.59,1.00
"36479a65-f233-48d9-a504-2b03b83046e7","1201153020100900711650001",2014,1.00,0.00,50.30,263.56,0.19,1.00
"39843c2f-0e30-494e-a72e-06495326c341","1201153020100900803430001",2014,16.00,0.00,213.71,226.16,0.94,1.00
"b4c15ec3-1668-48be-982d-71eb46c06017","1201153020100900821830001",2014,19.00,0.00,190.55,278.31,0.68,1.00
"7cdf34e0-73d4-426f-b9cd-80918497b6c8","1201153020100900821830002",2014,19.00,0.00,272.13,272.13,1.00,1.00
"c179681b-bc70-4dc9-818a-882c526d14bf","1201153020100900837630001",2014,19.00,0.00,93.50,257.06,0.36,0.99
"5504459d-91f1-49a6-b6b1-2fd9e4705ad8","1201153020100900847340001",2014,19.00,0.00,97.76,360.16,0.27,1.00
"3b30ad25-67cf-47f6-a3b3-7e1757d2475e","1201153020100900874690001",2014,19.00,0.00,156.80,326.55,0.48,0.99
"4eeeb6f1-705d-48c5-b3e7-60d23ad52276","1201153020102700596400001",2014,19.00,19.00,329.44,329.44,0.97,0.97
"5f998c24-1d4a-4977-b587-11a97cb43618","1201153020102700619010001",2014,19.00,0.00,18.93,56.13,0.33,1.00
"74dcdfc9-7645-4f0c-b8d0-d6293e782d13","1201153020102700927700001",2014,19.00,16.00,114.30,127.37,0.47,0.52
"346146c4-3cad-4f76-a4dc-1a0322384f97","1201153020103100547040001",2014,19.00,0.00,36.56,106.67,0.34,1.00
"1a7ba1f7-0a31-4a5c-ae0d-467979c46782","1201153020103100547040002",2014,19.00,0.00,177.74,300.46,0.59,0.99
"291fb777-4c36-4963-824d-d3e4f1e47e24","1201153020103100718110001",2014,18.00,19.00,179.31,237.40,0.41,0.55
"15111d8c-46a7-4fed-8ca6-8ce1ae1ddd25","1201153020103100718110002",2014,19.00,19.00,63.92,63.92,0.84,0.84
"5f89085c-5458-4246-b32b-66beb81658db","1201153020103100765380001",2014,19.00,19.00,221.17,221.17,0.80,0.80
"0e8a00d2-f587-4473-a58a-137bac400295","1201153020103100968350001",2014,18.00,18.00,53.76,53.76,0.49,0.49
