Stand_CN,Stand_ID,Variant
1961,1931,PN
1961,1938,PN
1961,1942,PN
1961,1943,PN
1961,1953,PN
1961,1958,PN
1961,1962,PN
1961,1969,PN
1961,1970,PN
1961,1972,PN
1961,1985,PN
1961,1989,PN
1961,1995,PN
1961,1998,PN
1961,2007,PN
1961,2021,PN
1961,2022,PN
1961,2027,PN
1961,2029,PN
1961,2031,PN
1961,2033,PN
1961,2034,PN
1961,2052,PN
1961,2057,PN
1961,2058,PN
1961,2061,PN
1961,2066,PN
1961,2067,PN
1961,2069,PN
1961,2070,PN
1961,2074,PN
1961,2082,PN
1961,2085,PN
1961,2089,PN
1961,2090,PN
1961,2092,PN
1961,2100,PN
1961,2117,PN
1961,2120,PN
1961,2123,PN
1961,2127,PN
1961,2130,PN
1961,2134,PN
1961,2137,PN
1961,2140,PN
1961,2141,PN
1961,2145,PN
1961,2164,PN
1961,2178,PN
1961,2180,PN
1961,2184,PN
1961,2186,PN
1961,2187,PN
1961,2189,PN
1961,2195,PN
1961,2197,PN
1961,2198,PN
1961,2200,PN
1961,2201,PN
1961,2203,PN
1961,2207,PN
1961,2212,PN
1961,2218,PN
1961,2223,PN
1961,2226,PN
1961,2229,PN
1961,2230,PN
1961,2234,PN
1961,2254,PN
1961,2255,PN
1961,2265,PN
1961,2266,PN
1961,2271,PN
1961,2275,PN
1961,2308,PN
1961,2311,PN
1961,2320,PN
1961,2324,PN
1961,2325,PN
1961,2327,PN
1961,2329,PN
1961,2333,PN
1961,2348,PN
1961,2811,PN
1961,2962,PN
1961,3001,PN
1961,3026,PN
1961,3043,PN
1961,3060,PN
1961,3079,PN
1961,3145,PN
1961,3148,PN
1961,3169,PN
1961,3207,PN
1961,3248,PN
1961,3253,PN
1961,3256,PN
1961,3292,PN
1961,3297,PN
1961,3352,PN
1961,3390,PN
1961,3469,PN
1961,3511,PN
1961,3517,PN
1961,3546,PN
1961,3577,PN
1961,3594,PN
1961,3646,PN
1961,3656,PN
1961,3785,PN
1968,1724,PN
1968,1894,PN
1968,1967,PN
1968,2088,PN
1968,2185,PN
1968,2248,PN
1968,2310,PN
1968,2781,PN
1968,2815,PN
1968,3075,PN
1968,3165,PN
1968,3197,PN
1968,3280,PN
1968,3427,PN
1968,3452,PN
1968,3481,PN
1968,3521,PN
1968,3571,PN
1968,3584,PN
1968,3642,PN
1968,808,PN
1972,3622,PN
1972,7633,PN
1972,7660,PN
1974,2981,PN
1974,3326,PN
1974,873,PN
1975,2972,PN
1975,3039,PN
1975,3063,PN
1975,3140,PN
1975,3219,PN
1975,3290,PN
1975,3535,PN
1975,4794,PN
1975,802,PN
1975,871,PN
1977,3152,PN
1977,3833,PN
1977,573,PN
1977,580,PN
1977,607,PN
1977,613,PN
1981,1645,PN
1981,1687,PN
1981,1852,PN
1981,1997,PN
1981,2337,PN
1981,2355,PN
1981,2357,PN
1981,2371,PN
1986,4656,PN
1992,2037,PN
1992,2783,PN
1992,2937,PN
1992,2960,PN
1992,3230,PN
1992,3302,PN
1992,3432,PN
1992,3472,PN
1992,3491,PN
1992,3581,PN
1992,3671,PN
1992,3713,PN
1998,4736,PN
1998,7995,PN
1998,8047,PN
1998,8209,PN
1998,8701,PN
2000,4639,PN
2000,4642,PN
2000,4710,PN
2000,4748,PN
2000,7872,PN
2000,7910,PN
2000,7913,PN
2000,8040,PN
2000,8067,PN
2000,8152,PN
2000,8197,PN
2000,8283,PN
2000,8458,PN
2000,8537,PN
2000,8604,PN
2000,8622,PN
2000,8654,PN
2000,8686,PN
2000,8692,PN
2000,8731,PN
2010,7856,PN
2010,7868,PN
2010,7873,PN
2010,7882,PN
2010,7886,PN
2010,7894,PN
2010,7895,PN
2010,7896,PN
2010,7901,PN
2010,7904,PN
2010,7911,PN
2010,7916,PN
2010,7930,PN
2010,7937,PN
2010,7943,PN
2010,7946,PN
2010,7947,PN
2010,7948,PN
2010,7965,PN
2010,7968,PN
2010,7969,PN
2010,8059,PN
2010,8066,PN
2010,8184,PN
2010,8188,PN
2010,8271,PN
2010,8508,PN
2010,8574,PN
2010,8608,PN
2010,8674,PN
2010,8695,PN
2010,8711,PN
2010,8782,PN
2010,8803,PN
2011,8023,PN
2011,8388,PN
2022,4769,PN
2022,7900,PN
2022,7967,PN
2022,7989,PN
2022,7992,PN
2022,8004,PN
2022,8020,PN
2022,8032,PN
2022,8043,PN
2022,8065,PN
2022,8081,PN
2022,8086,PN
2022,8127,PN
2022,8151,PN
2022,8199,PN
2022,8276,PN
2022,8294,PN
2022,8299,PN
2022,8313,PN
2022,8320,PN
2022,8323,PN
2022,8331,PN
2022,8356,PN
2022,8375,PN
2022,8413,PN
2022,8423,PN
2022,8432,PN
2022,8482,PN
2022,8486,PN
2022,8525,PN
2022,8539,PN
2022,8542,PN
2022,8585,PN
2022,8610,PN
2022,8632,PN
2022,8633,PN
2022,8639,PN
2022,8641,PN
2022,8651,PN
2022,8718,PN
2022,8719,PN
2022,8734,PN
2022,8770,PN
2022,8773,PN
2022,8774,PN
2022,8776,PN
2022,8786,PN
2022,8794,PN
2022,8795,PN
2022,8823,PN
2022,8824,PN
2022,8831,PN
20222,10900,WC
2023,8125,PN
2023,8183,PN
2023,8270,PN
2023,8274,PN
2023,8408,PN
2023,8475,PN
2023,8488,PN
2023,8546,PN
2023,8557,PN
2023,8563,PN
2023,8611,PN
2023,8717,PN
2023,8736,PN
2040,7848,PN
2040,7857,PN
2040,7921,PN
2040,7941,PN
2040,7985,PN
2040,8052,PN
2040,8094,PN
2040,8102,PN
2040,8164,PN
2040,8169,PN
2040,8202,PN
2040,8240,PN
2040,8261,PN
2040,8268,PN
2040,8329,PN
2040,8439,PN
2040,8474,PN
2040,8526,PN
2040,8541,PN
2040,8553,PN
2040,8578,PN
2040,8589,PN
2040,8591,PN
2040,8630,PN
2040,8781,PN
2040,8793,PN
2043,4626,PN
2043,4733,PN
2043,4771,PN
2043,4789,PN
2043,8638,PN
2043,8716,PN
2045,7912,PN
2045,8071,PN
2045,8425,PN
2045,8668,PN
206,1762,PN
206,1784,PN
206,2219,PN
206,2366,PN
20610,6457,WC
2063,4568,PN
2063,4604,PN
2063,4613,PN
2063,4712,PN
2063,4726,PN
2063,4776,PN
2063,8193,PN
2063,8384,PN
2063,8395,PN
2063,8535,PN
2063,8594,PN
2063,8671,PN
2063,8729,PN
2063,8767,PN
207,1344,PN
2077,7850,PN
2077,8235,PN
208,1615,PN
208,1669,PN
208,1883,PN
208,1964,PN
208,2018,PN
208,2101,PN
208,2136,PN
208,2171,PN
208,2175,PN
208,2183,PN
208,2278,PN
208,2293,PN
208,2352,PN
208,2842,PN
208,2918,PN
208,2968,PN
208,3089,PN
208,3162,PN
208,3284,PN
208,3359,PN
208,3556,PN
208,3589,PN
208,3638,PN
208,3667,PN
208,3778,PN
208,932,PN
208,941,PN
208,947,PN
208,951,PN
208,953,PN
208,954,PN
208,955,PN
208,958,PN
208,961,PN
208,963,PN
208,966,PN
208,971,PN
208,981,PN
208,985,PN
2088,4588,PN
2088,4623,PN
2088,4636,PN
2088,4644,PN
2088,4649,PN
2088,4664,PN
2088,4666,PN
2088,4684,PN
2088,4708,PN
2088,4714,PN
2088,4718,PN
2088,4761,PN
2088,7932,PN
2088,7964,PN
2088,7970,PN
2088,7972,PN
2088,7973,PN
2088,7974,PN
2088,7978,PN
2088,7979,PN
2088,7982,PN
2088,7988,PN
2088,7993,PN
2088,7997,PN
2088,7999,PN
2088,8013,PN
2088,8019,PN
2088,8029,PN
2088,8030,PN
2088,8031,PN
2088,8036,PN
2088,8042,PN
2088,8054,PN
2088,8060,PN
2088,8062,PN
2088,8068,PN
2088,8074,PN
2088,8080,PN
2088,8082,PN
2088,8088,PN
2088,8089,PN
2088,8097,PN
2088,8104,PN
2088,8106,PN
2088,8107,PN
2088,8113,PN
2088,8122,PN
2088,8126,PN
2088,8129,PN
2088,8133,PN
2088,8140,PN
2088,8149,PN
2088,8150,PN
2088,8156,PN
2088,8157,PN
2088,8175,PN
2088,8185,PN
2088,8186,PN
2088,8190,PN
2088,8192,PN
2088,8194,PN
2088,8198,PN
2088,8215,PN
2088,8219,PN
2088,8229,PN
2088,8231,PN
2088,8236,PN
2088,8237,PN
2088,8239,PN
2088,8243,PN
2088,8259,PN
2088,8263,PN
2088,8264,PN
2088,8269,PN
2088,8284,PN
2088,8289,PN
2088,8298,PN
2088,8300,PN
2088,8303,PN
2088,8309,PN
2088,8312,PN
2088,8316,PN
2088,8334,PN
2088,8335,PN
2088,8345,PN
2088,8348,PN
2088,8349,PN
2088,8355,PN
2088,8357,PN
2088,8358,PN
2088,8366,PN
2088,8380,PN
2088,8390,PN
2088,8403,PN
2088,8405,PN
2088,8412,PN
2088,8415,PN
2088,8429,PN
2088,8430,PN
2088,8431,PN
2088,8454,PN
2088,8462,PN
2088,8465,PN
2088,8466,PN
2088,8468,PN
2088,8469,PN
2088,8472,PN
2088,8483,PN
2088,8494,PN
2088,8518,PN
2088,8520,PN
2088,8527,PN
2088,8534,PN
2088,8544,PN
2088,8548,PN
2088,8550,PN
2088,8566,PN
2088,8573,PN
2088,8580,PN
2088,8582,PN
2088,8584,PN
2088,8587,PN
2088,8597,PN
2088,8600,PN
2088,8601,PN
2088,8606,PN
2088,8607,PN
2088,8621,PN
2088,8637,PN
2088,8650,PN
2088,8666,PN
2088,8683,PN
2088,8697,PN
2088,8702,PN
2088,8720,PN
2088,8721,PN
2088,8749,PN
2088,8751,PN
2088,8759,PN
2088,8772,PN
2088,8820,PN
2088,8821,PN
21009,178,PN
21009,179,PN
21009,211,PN
2109,8075,PN
2109,8085,PN
2109,8090,PN
2109,8406,PN
2109,8493,PN
21092,208,PN
211,934,PN
211,940,PN
211,973,PN
211,975,PN
21132,2864,PN
21132,3132,PN
21132,3600,PN
21132,3768,PN
21132,3773,PN
21132,3830,PN
21133,164,PN
21133,165,PN
21133,168,PN
21133,190,PN
21133,194,PN
21133,214,PN
21133,4027,PN
21133,4205,PN
21133,4212,PN
21164,3907,PN
21166,3986,PN
21166,4037,PN
21166,4175,PN
21166,4243,PN
21166,4247,PN
21166,4262,PN
21166,4287,PN
21166,4300,PN
21166,4304,PN
21166,4431,PN
21166,4479,PN
21166,4501,PN
21166,4520,PN
21166,4531,PN
21166,4536,PN
21195,4069,PN
21195,4366,PN
21195,4436,PN
21195,4449,PN
21195,4481,PN
21195,4529,PN
21195,7598,PN
21196,4398,PN
21197,3980,PN
21197,4070,PN
21197,4163,PN
2123,4677,PN
2123,8101,PN
2123,8171,PN
2123,8201,PN
2123,8223,PN
2123,8248,PN
2123,8338,PN
2123,8365,PN
2123,8549,PN
2123,8596,PN
2123,8617,PN
2123,8687,PN
2123,8714,PN
2123,8804,PN
21230,745,PN
21230,769,PN
2125,418,PN
2125,4357,PN
2125,436,PN
2125,4473,PN
2125,691,PN
21295,3992,PN
21295,4170,PN
21295,4265,PN
21295,4358,PN
21295,4381,PN
21295,4512,PN
2131,8446,PN
2132,7998,PN
2132,8010,PN
2132,8110,PN
2132,8158,PN
2132,8168,PN
2132,8249,PN
2132,8277,PN
2132,8282,PN
2132,8347,PN
2132,8368,PN
2132,8392,PN
2132,8417,PN
2132,8422,PN
2132,8441,PN
2132,8471,PN
2132,8485,PN
2132,8490,PN
2132,8560,PN
2132,8579,PN
2132,8583,PN
2132,8664,PN
2132,8675,PN
2132,8684,PN
2132,8700,PN
2132,8722,PN
2132,8728,PN
2132,8746,PN
2132,8805,PN
21484,2510,PN
21484,2546,PN
21484,2567,PN
21484,2573,PN
21484,2595,PN
21484,4963,PN
21484,6281,PN
21484,6286,PN
21484,7079,PN
21484,7120,PN
21484,7151,PN
21484,7203,PN
21484,7221,PN
21484,7344,PN
21487,7466,WC
21487,7521,WC
21519,4940,PN
21522,2394,PN
21522,2405,PN
21522,2414,PN
21522,2483,PN
21522,2536,PN
21522,2578,PN
21522,2665,PN
21522,2705,PN
21522,4968,PN
21522,4986,PN
21522,4993,PN
21522,6941,PN
21522,7112,PN
21522,7137,PN
21522,7152,PN
21522,7162,PN
21522,7276,PN
21522,7386,PN
21522,7390,PN
21582,7420,WC
21582,7435,WC
21582,7456,WC
21582,7483,WC
21582,7502,WC
21582,7527,WC
21732,7496,WC
21923,4821,PN
21923,4933,PN
21924,3415,PN
21924,3733,PN
21924,3748,PN
223,3422,PN
223,3831,PN
22576,9553,WC
22652,9590,WC
22757,10257,PN
22757,10286,PN
22757,10413,PN
22757,10482,PN
22757,1291,PN
22757,1313,PN
22757,1402,PN
22841,1306,PN
22850,5465,PN
22850,5498,PN
22964,6194,PN
22986,6235,PN
23,2657,PN
23,6613,PN
23,6910,PN
23,6961,PN
23,7078,PN
23,7185,PN
23,7190,PN
23,7239,PN
23,7299,PN
23,7358,PN
23017,5591,PN
23017,5605,PN
23017,5625,PN
23017,5652,PN
23017,5737,PN
23017,5743,PN
23017,5829,PN
23017,5860,PN
23017,5946,PN
23017,6000,PN
23017,6052,PN
23017,6063,PN
23017,6140,PN
23017,6159,PN
23017,6164,PN
23017,6204,PN
23017,6232,PN
23018,5567,PN
23018,5675,PN
23018,5694,PN
23018,5725,PN
23018,5736,PN
23018,5868,PN
23018,6102,PN
23018,6153,PN
231,1572,PN
231,1626,PN
231,1628,PN
231,1638,PN
231,1670,PN
231,1742,PN
231,1847,PN
231,1848,PN
231,1932,PN
231,1961,PN
231,2151,PN
231,2161,PN
231,2177,PN
231,2202,PN
231,2780,PN
231,2788,PN
231,2952,PN
231,3094,PN
231,3139,PN
231,3247,PN
231,3349,PN
231,3417,PN
231,3430,PN
231,3477,PN
231,3595,PN
233,2845,PN
233,2881,PN
233,2891,PN
233,2957,PN
233,3120,PN
233,3299,PN
233,3341,PN
233,3419,PN
233,3454,PN
233,3489,PN
233,3570,PN
233,3631,PN
23388,6490,PN
23388,6524,PN
23388,6599,PN
23416,6495,PN
23416,6536,PN
23566,6488,PN
23566,6542,PN
23593,6475,PN
23593,6494,PN
23593,6529,PN
23593,6532,PN
23593,6588,PN
236,2287,PN
236,2961,PN
236,3332,PN
23639,6440,PN
23650,6468,WC
23650,6638,WC
23650,6695,WC
23713,6448,PN
23713,6485,PN
23713,6504,PN
23733,6449,PN
23733,6506,PN
23733,6507,PN
23733,6508,PN
23733,6539,PN
23733,6555,PN
23733,6560,PN
23733,6562,PN
23733,6568,PN
23733,6573,PN
23733,6575,PN
23733,6579,PN
23757,6574,PN
23758,6479,PN
23758,6514,PN
23788,6445,PN
23789,6594,PN
238,543,PN
23845,6531,PN
23870,6515,PN
23899,6484,PN
23899,6489,PN
23899,6538,PN
240,4841,PN
240,4853,PN
240,4857,PN
240,4861,PN
240,4862,PN
241,1571,PN
241,1860,PN
241,1900,PN
241,2006,PN
241,2142,PN
241,2190,PN
241,2192,PN
241,2246,PN
241,2328,PN
241,946,PN
24258,6469,WC
24258,6627,WC
24258,6652,WC
24258,6654,WC
24258,6676,WC
24258,6712,WC
246,1595,PN
246,1845,PN
246,2055,PN
246,3440,PN
246,3459,PN
24658,7450,WC
24685,4206,PN
24685,4296,PN
24713,186,PN
24714,4133,PN
24714,4215,PN
24714,4252,PN
24714,4277,PN
24714,4341,PN
24714,4346,PN
24743,4013,PN
24743,4042,PN
24743,4058,PN
24743,4231,PN
24743,6278,PN
24817,6673,WC
24817,6726,WC
24867,154,PN
24867,241,PN
24867,6272,PN
24895,192,PN
24896,150,PN
24896,155,PN
24896,196,PN
24896,224,PN
24896,4191,PN
24966,4043,PN
24966,7673,PN
25005,3673,PN
25078,4134,PN
251,4628,PN
251,4634,PN
251,4658,PN
251,4674,PN
251,4686,PN
251,4691,PN
251,4734,PN
251,4755,PN
251,4763,PN
251,4764,PN
251,4774,PN
251,4777,PN
251,7909,PN
251,7954,PN
251,8218,PN
251,8418,PN
251,8555,PN
251,8625,PN
251,8629,PN
251,8672,PN
251,8723,PN
251,8750,PN
251,8799,PN
251,8801,PN
251,8807,PN
251,8816,PN
251,8830,PN
25107,4047,PN
25188,7111,PN
25188,7555,PN
25188,7564,PN
25188,7580,PN
25189,4483,PN
25190,158,PN
25190,3924,PN
25190,4369,PN
25191,423,PN
25211,146,PN
25211,171,PN
25211,197,PN
25211,4795,PN
25211,7550,PN
25211,7649,PN
25211,7659,PN
25212,4457,PN
25298,676,PN
25298,677,PN
25298,720,PN
25298,737,PN
25298,779,PN
253,3232,PN
253,3466,PN
253,4589,PN
253,8046,PN
253,819,PN
253,828,PN
253,841,PN
253,852,PN
253,853,PN
253,8593,PN
253,867,PN
253,869,PN
253,8709,PN
253,874,PN
253,8817,PN
253,882,PN
25355,4010,PN
25355,4052,PN
25355,4166,PN
25355,4184,PN
25355,4329,PN
25355,4365,PN
25355,4414,PN
25355,4451,PN
25355,4476,PN
25355,7560,PN
25366,7498,WC
25394,709,PN
25394,723,PN
25394,728,PN
25394,751,PN
25394,796,PN
25429,4165,PN
25553,7411,WC
25632,583,PN
25676,236,PN
25676,244,PN
25676,252,PN
25676,257,PN
25676,262,PN
25676,263,PN
25676,2795,PN
25676,2828,PN
25676,2879,PN
25676,2914,PN
25676,2975,PN
25676,2980,PN
25676,3153,PN
25676,3217,PN
25676,3345,PN
25676,3567,PN
25676,3590,PN
25676,3974,PN
25676,3979,PN
25676,4003,PN
25676,4026,PN
25676,4131,PN
25676,4172,PN
25676,4187,PN
25676,4193,PN
25676,4352,PN
25676,4355,PN
25676,4362,PN
25676,4373,PN
25676,4411,PN
25676,4420,PN
25676,4423,PN
25676,6274,PN
25676,813,PN
25676,826,PN
25676,848,PN
25676,864,PN
25677,4015,PN
25677,4394,PN
257,1594,PN
257,1647,PN
257,1681,PN
257,1757,PN
257,1782,PN
257,1798,PN
257,1799,PN
257,1878,PN
257,1925,PN
257,1951,PN
257,1956,PN
257,1979,PN
257,1986,PN
257,2095,PN
257,2114,PN
25720,2553,PN
25763,7443,WC
25763,7454,WC
25763,7470,WC
25763,7481,WC
25763,7524,WC
25763,7525,WC
25763,7529,WC
25763,7542,WC
25793,4964,PN
25795,2375,PN
25795,2381,PN
25795,2385,PN
25795,2386,PN
25795,2387,PN
25795,2388,PN
25795,2390,PN
25795,2392,PN
25795,2397,PN
25795,2400,PN
25795,2404,PN
25795,2406,PN
25795,2408,PN
25795,2410,PN
25795,2412,PN
25795,2425,PN
25795,2430,PN
25795,2431,PN
25795,2437,PN
25795,2440,PN
25795,2443,PN
25795,2448,PN
25795,2449,PN
25795,2450,PN
25795,2451,PN
25795,2460,PN
25795,2463,PN
25795,2467,PN
25795,2472,PN
25795,2475,PN
25795,2484,PN
25795,2485,PN
25795,2487,PN
25795,2494,PN
25795,2497,PN
25795,2499,PN
25795,2505,PN
25795,2506,PN
25795,2507,PN
25795,2511,PN
25795,2516,PN
25795,2520,PN
25795,2532,PN
25795,2535,PN
25795,2538,PN
25795,2547,PN
25795,2551,PN
25795,2555,PN
25795,2558,PN
25795,2560,PN
25795,2562,PN
25795,2569,PN
25795,2580,PN
25795,2582,PN
25795,2584,PN
25795,2588,PN
25795,2590,PN
25795,2593,PN
25795,2594,PN
25795,2604,PN
25795,2605,PN
25795,2606,PN
25795,2609,PN
25795,2612,PN
25795,2614,PN
25795,2617,PN
25795,2624,PN
25795,2626,PN
25795,2634,PN
25795,2635,PN
25795,2636,PN
25795,2637,PN
25795,2638,PN
25795,2640,PN
25795,2643,PN
25795,2644,PN
25795,2647,PN
25795,2649,PN
25795,2651,PN
25795,2652,PN
25795,2653,PN
25795,2658,PN
25795,2660,PN
25795,2661,PN
25795,2662,PN
25795,2664,PN
25795,2668,PN
25795,2669,PN
25795,2670,PN
25795,2673,PN
25795,2677,PN
25795,2683,PN
25795,2685,PN
25795,2689,PN
25795,2690,PN
25795,2691,PN
25795,2695,PN
25795,2698,PN
25795,2699,PN
25795,2700,PN
25795,2701,PN
25795,2704,PN
25795,2710,PN
25795,2711,PN
25795,4965,PN
25795,4972,PN
25795,4975,PN
25795,4978,PN
25795,4984,PN
25795,4985,PN
25795,4992,PN
25795,6280,PN
25795,6285,PN
25795,6287,PN
25795,6606,PN
25795,6609,PN
25795,6610,PN
25795,6611,PN
25795,6877,PN
25795,6886,PN
25795,6892,PN
25795,6907,PN
25795,6909,PN
25795,6912,PN
25795,6915,PN
25795,6920,PN
25795,6925,PN
25795,6928,PN
25795,6938,PN
25795,6939,PN
25795,6940,PN
25795,6942,PN
25795,6947,PN
25795,6952,PN
25795,6957,PN
25795,6959,PN
25795,6962,PN
25795,6963,PN
25795,6969,PN
25795,6973,PN
25795,6976,PN
25795,6978,PN
25795,6980,PN
25795,6985,PN
25795,6991,PN
25795,7001,PN
25795,7002,PN
25795,7005,PN
25795,7012,PN
25795,7015,PN
25795,7016,PN
25795,7018,PN
25795,7021,PN
25795,7022,PN
25795,7025,PN
25795,7026,PN
25795,7027,PN
25795,7036,PN
25795,7039,PN
25795,7048,PN
25795,7049,PN
25795,7060,PN
25795,7062,PN
25795,7063,PN
25795,7069,PN
25795,7070,PN
25795,7071,PN
25795,7073,PN
25795,7075,PN
25795,7080,PN
25795,7083,PN
25795,7090,PN
25795,7092,PN
25795,7094,PN
25795,7103,PN
25795,7104,PN
25795,7115,PN
25795,7121,PN
25795,7127,PN
25795,7135,PN
25795,7138,PN
25795,7140,PN
25795,7150,PN
25795,7154,PN
25795,7165,PN
25795,7168,PN
25795,7175,PN
25795,7179,PN
25795,7180,PN
25795,7182,PN
25795,7187,PN
25795,7199,PN
25795,7208,PN
25795,7215,PN
25795,7217,PN
25795,7222,PN
25795,7226,PN
25795,7231,PN
25795,7232,PN
25795,7233,PN
25795,7235,PN
25795,7237,PN
25795,7248,PN
25795,7252,PN
25795,7257,PN
25795,7264,PN
25795,7265,PN
25795,7266,PN
25795,7267,PN
25795,7268,PN
25795,7270,PN
25795,7272,PN
25795,7273,PN
25795,7274,PN
25795,7279,PN
25795,7290,PN
25795,7301,PN
25795,7303,PN
25795,7304,PN
25795,7307,PN
25795,7310,PN
25795,7317,PN
25795,7318,PN
25795,7319,PN
25795,7320,PN
25795,7321,PN
25795,7327,PN
25795,7328,PN
25795,7329,PN
25795,7330,PN
25795,7332,PN
25795,7334,PN
25795,7335,PN
25795,7337,PN
25795,7347,PN
25795,7348,PN
25795,7351,PN
25795,7353,PN
25795,7354,PN
25795,7357,PN
25795,7362,PN
25795,7363,PN
25795,7365,PN
25795,7368,PN
25795,7369,PN
25795,7372,PN
25795,7373,PN
25795,7374,PN
25795,7378,PN
25795,7382,PN
25795,7385,PN
25795,7388,PN
25795,7389,PN
25795,7395,PN
25795,7397,PN
25795,7398,PN
25795,7399,PN
25795,7404,PN
25798,7459,WC
25821,4918,PN
25822,170,PN
25822,4007,PN
25822,4121,PN
25822,4211,PN
25824,2513,PN
260,3118,PN
26074,7511,WC
26171,3066,PN
26171,805,PN
26194,2871,PN
26194,3019,PN
26194,3144,PN
26194,3174,PN
26194,3177,PN
26194,3223,PN
26194,3282,PN
26194,3312,PN
26194,3455,PN
26194,3483,PN
26194,3507,PN
26194,3552,PN
26194,3580,PN
26194,3623,PN
26194,3681,PN
26194,3690,PN
26194,3718,PN
26194,3729,PN
26194,3738,PN
26194,3741,PN
262,4858,PN
26244,838,PN
26344,1656,PN
26344,1788,PN
26344,1935,PN
26344,1971,PN
26344,2116,PN
26344,2156,PN
26344,2172,PN
26344,2213,PN
26344,2267,PN
26344,2298,PN
26344,4860,PN
26345,2268,PN
26345,4925,PN
26380,1677,PN
26380,1901,PN
26380,4941,PN
26380,4944,PN
26380,4945,PN
26380,4953,PN
26419,3496,PN
26420,3142,PN
26420,3648,PN
26420,3815,PN
26420,3841,PN
26420,4813,PN
26457,2318,PN
26457,2882,PN
26457,2983,PN
26457,3318,PN
26457,3565,PN
26457,3615,PN
26500,4950,PN
26500,615,PN
26581,1576,PN
26581,1582,PN
26581,1584,PN
26581,1588,PN
26581,1591,PN
26581,1593,PN
26581,1606,PN
26581,1608,PN
26581,1619,PN
26581,1659,PN
26581,1673,PN
26581,1676,PN
26581,1678,PN
26581,1680,PN
26581,1694,PN
26581,1701,PN
26581,1708,PN
26581,1714,PN
26581,1719,PN
26581,1789,PN
26581,1791,PN
26581,1792,PN
26581,1793,PN
26581,1806,PN
26581,1813,PN
26581,1818,PN
26581,1834,PN
26581,1838,PN
26581,1841,PN
26581,1875,PN
26581,1896,PN
26581,1910,PN
26581,1917,PN
26581,1928,PN
26581,1936,PN
26581,1946,PN
26581,1965,PN
26581,1990,PN
26581,2009,PN
26581,2014,PN
26581,2024,PN
26581,2025,PN
26581,2047,PN
26581,2051,PN
26581,2056,PN
26581,2102,PN
26581,2125,PN
26581,2126,PN
26581,2132,PN
26581,2209,PN
26581,2224,PN
26620,3265,PN
26623,876,PN
26655,2863,PN
26655,2898,PN
26655,3163,PN
26721,1957,PN
26721,2258,PN
26721,2988,PN
26721,3109,PN
26721,3123,PN
26721,3301,PN
26721,3504,PN
26721,3524,PN
26721,3659,PN
26721,3784,PN
26721,4800,PN
268,1563,PN
268,1581,PN
268,1583,PN
268,1585,PN
268,1600,PN
268,1611,PN
268,1616,PN
268,1629,PN
268,1635,PN
268,1636,PN
268,1639,PN
268,1682,PN
268,1706,PN
268,1752,PN
268,1771,PN
268,1774,PN
268,1797,PN
268,1800,PN
268,1811,PN
268,1815,PN
268,1856,PN
268,1880,PN
268,1891,PN
268,1892,PN
268,1955,PN
268,1977,PN
268,2017,PN
268,2036,PN
268,2045,PN
268,2060,PN
268,2075,PN
268,2084,PN
268,2086,PN
268,2091,PN
268,2111,PN
268,2138,PN
268,2143,PN
268,2157,PN
268,2176,PN
268,2261,PN
268,2279,PN
268,2323,PN
268,2784,PN
268,2903,PN
268,2943,PN
268,3208,PN
268,3228,PN
268,3231,PN
268,3257,PN
268,3264,PN
268,3266,PN
268,3271,PN
268,3346,PN
268,3532,PN
268,4811,PN
268,4826,PN
269,1737,PN
269,1768,PN
269,1825,PN
269,1881,PN
269,2012,PN
269,2182,PN
269,3111,PN
269,3523,PN
269,3735,PN
269,4901,PN
27076,1253,PN
27337,9165,WC
27401,9500,WC
27453,9639,WC
27453,9641,WC
27453,9744,WC
27453,9763,WC
27453,9804,WC
27453,9821,WC
27453,9873,WC
27467,9132,WC
27505,9345,WC
27505,9564,WC
27505,9604,WC
27558,9389,WC
27558,9498,WC
27558,9513,WC
27558,9516,WC
27558,9522,WC
27558,9531,WC
27558,9584,WC
27558,9603,WC
27558,9606,WC
27670,9496,WC
27670,9523,WC
27670,9554,WC
27760,5578,PN
27760,5720,PN
27779,10380,PN
27784,1200,PN
27784,1211,PN
27784,1225,PN
27784,1327,PN
27784,1363,PN
27784,1411,PN
27784,1427,PN
27785,5234,PN
27788,10372,PN
27788,10458,PN
27788,10475,PN
27789,10414,PN
278,2787,PN
278,3086,PN
278,3252,PN
278,3573,PN
278,810,PN
27810,1224,PN
27824,10484,PN
27824,10486,PN
27824,10499,PN
27827,9148,PN
27827,9204,PN
27832,1216,PN
27848,10358,PN
27848,10373,PN
27849,10385,PN
27849,10440,PN
27850,10478,PN
27892,5264,PN
27892,5989,PN
27892,6112,PN
27892,6238,PN
27907,10438,PN
27907,10444,PN
27907,10454,PN
27968,9211,WC
27988,9514,PN
27988,9581,PN
27988,9586,PN
27989,9533,WC
28064,8941,PN
28070,10262,PN
28099,10375,PN
28100,1197,PN
28100,1206,PN
28100,1209,PN
28100,1212,PN
28100,1213,PN
28100,1217,PN
28100,1219,PN
28100,1220,PN
28100,1227,PN
28100,1234,PN
28100,1235,PN
28100,1243,PN
28100,1247,PN
28100,1249,PN
28100,1256,PN
28100,1262,PN
28100,1269,PN
28100,1276,PN
28100,1278,PN
28100,1281,PN
28100,1294,PN
28100,1300,PN
28100,8894,PN
28100,8930,PN
