parcel,year,cumulative_mbf,npv_total,aboveground_total_live,aboveground_merch_live,belowground_live,standing_dead,forest_down_dead_wood,forest_floor,forest_shrub_herb,total_stand_carbon,total_removed_carbon,carbon_released_from_fire,products,landfill,energy,emissions,merch_carbon_stored,merch_carbon_removed,tcuft,mcuft,rtcuft,rmcuft,bdft,rbdft,nfv_total,total_undiscounted_cost,total_discounted_cost,discounted_revenue,undiscounted_revenue,rx
21,2054,20.70788298,5785.221094,58.74267188,45.04880906,11.47325771,5.045675502,7.731939833,9.384057495,0.181404311,96.9914628,3.315610026,0,9.025855505,6.115552802,10.29326204,9.564725725,15.1414085,34.99939672,8543.898971,7932.077041,534.6517537,480.2894406,27763.67961,1175.780334,6528.817373,10312.36956,7126.89279,13146.5922,18955.50479,FSClong_FPA
21,2059,22.19649722,5818.921976,61.13663791,47.89679015,11.88496447,5.579655789,8.739784681,9.379359017,0.181404311,101.9552455,3.969106948,0,9.965894107,6.604403122,11.46133129,10.54105232,16.57029727,38.57268076,9076.045344,8496.847711,659.336392,592.700545,33173.80374,1488.614188,6870.733816,11233.78286,7184.979106,13192.43217,20396.1376,FSClong_FPA
21,2064,24.6038028,5868.498334,60.37821507,48.5398124,11.62981854,5.568877781,9.867095939,9.41544033,0.181404311,103.081598,6.087634077,0,11.91193469,7.201263284,13.13633905,11.87051437,19.11319822,44.120052,9405.149774,8912.600214,984.7870185,896.3321999,37898.91956,2407.30565,7510.674916,12537.26954,7260.874156,13277.71013,22518.24702,FSClong_FPA
21,2069,26.91804258,5907.84245,61.09249334,49.97129986,11.6547822,5.062537668,10.32022832,9.234702052,0.181404311,103.8748948,4.693229087,0,12.68076712,8.009625773,14.59139016,13.18270117,20.69039283,48.46448435,9374.694606,8959.698379,757.4051423,700.6221995,40544.16841,2314.239811,8156.720173,13796.83936,7314.986392,13335.01702,24582.4438,FSClong_FPA
21,2074,28.17240363,5919.036698,65.06267221,53.68296449,12.36506182,4.490939116,9.90953024,9.024866031,0.181404311,106.7700494,1.905414129,0,11.85065573,8.818730989,15.45109915,14.13798484,20.66938678,50.25847023,9538.903978,9159.612628,311.5800689,293.1980064,42454.78832,1254.361032,8395.384067,14613.18327,7331.990756,13332.43151,25794.58329,FSClong_FPA
21,2079,28.5449023,5916.54757,70.09961075,58.31320281,13.28088147,4.204562676,9.36825405,8.97007389,0.181404311,111.1036893,0.814117104,0,10.70902012,9.436723954,16.02122424,14.83172219,20.14574403,50.99869048,10120.28187,9746.28441,132.0693558,120.1821231,45526.32645,372.4986958,8333.647375,15054.42338,7328.246581,13299.95035,26323.97824,FSClong_FPA
21,2084,28.63170188,5912.76864,75.8565651,63.49300681,14.34167197,4.079879886,8.802922534,8.933257528,0.181404311,116.4328829,0.126933301,0,9.572653547,9.883432673,16.3229492,15.33974669,19.45608622,51.11878211,10867.58477,10494.91777,20.12203642,19.01579021,49479.24915,86.79957148,8207.50178,15368.94559,7320.142639,13265.66329,26647.45,FSClong_FPA
21,2089,68.34605116,6260.033281,20.32475966,17.05194847,3.744434893,4.088339543,7.636149362,9.854331469,0.869131293,61.79359954,53.45028608,7.232994488,46.90256411,10.19541319,23.04659427,22.72518055,57.09797702,102.8697529,11731.50885,11346.95666,8759.710233,8483.072127,53708.82023,39715.68816,22989.93407,28787.01051,7649.833089,13923.93541,54977.25674,FSClong_FPA
21,2094,70.14325439,6269.107162,20.35357752,16.00359405,3.510496751,3.42027797,6.671485894,8.023175619,0.877548152,55.71941702,2.423003362,0.297843243,40.09907569,14.37529566,25.24812846,25.49788986,54.47437139,105.22039,3192.20122,3077.212492,395.9829522,384.1656342,15065.60648,1797.20327,23483.81314,29663.30724,7655.031623,13922.69916,56470.15251,FSClong_FPA
21,2099,70.31688569,6267.995513,21.2953426,16.90813339,3.923829803,2.94347757,5.866337295,8.034750822,0.430756601,52.9506605,0.264947201,0.038062998,34.20930836,17.27843631,26.60048138,27.38897525,51.48774443,105.4772016,3072.941963,2883.84282,41.57303554,40.29344636,14169.03461,173.6313056,23405.37131,29989.3965,7649.981654,13903.66754,56829.39962,FSClong_FPA
21,2104,71.56993604,6271.532356,23.13234098,16.57324172,4.492176083,2.571433807,5.377540314,7.931319259,0.22170112,52.53247597,1.620411143,0.191791686,31.18443543,19.2218066,27.66882614,28.97431253,50.40624188,107.0493813,3496.311985,3047.251269,265.0666077,257.1562485,14984.98065,1253.050328,23717.74146,30666.22913,7650.044293,13896.71833,57924.61498,FSClong_FPA
21,2109,73.2479028,6275.847591,28.24204571,19.90849236,5.586408338,2.284586924,4.916898141,7.930839445,0.230168069,56.77966746,2.171317231,0.251799392,29.45226558,20.69977778,28.59243289,30.40928524,50.15204329,109.1537619,4185.579557,3651.836182,351.2744888,340.4075644,14587.42352,1677.966743,24204.16987,31483.18863,7651.20979,13893.60944,59331.33027,FSClong_FPA
22,2014,5.019252302,1241.244083,6.284173718,4.634676341,1.376279761,1.087972305,8.625878237,6.716829718,0.802913307,27.73009353,7.650022618,4.408938899,4.845240778,0,1.064526172,0.975977577,4.845240778,6.885744606,2151.167374,1930.281177,1285.137009,1157.082734,8249.13978,5019.252334,1361.426708,2988.218358,2931.291135,5079.855475,5333.848641,FSClong_FPA
22,2019,5.019252302,1140.083391,10.58411339,5.928756351,1.851381761,1.061809967,7.056319149,6.280274389,0.668323331,29.8138375,0,0,3.739657863,0.531286614,1.344307538,1.270492367,4.270944463,6.885744504,1139.187409,986.2117519,0,0,3987.354783,0,1219.413847,3295.711644,3014.760993,4975.324986,5670.92318,FSClong_FPA
22,2024,5.019252302,1060.815104,14.24269821,8.765857161,2.96981462,1.032625143,6.039133393,6.582836966,0.256955623,33.01390764,0,0,3.039590119,0.858923633,1.518750351,1.468480329,3.898513684,6.885744534,1782.758428,1453.362566,0,0,5244.768117,0,1077.400982,3640.951143,3080.866192,4901.41612,6114.796188,FSClong_FPA
22,2029,5.019252302,998.7046994,21.89811112,12.11313061,4.74935197,1.007600176,5.50125903,6.50246928,0.181645863,41.39769309,0,0,2.595522662,1.061297717,1.624765331,1.604158552,3.656820409,6.885744536,2730.980013,2004.812495,0,0,7523.259541,0,935.3881186,4012.447268,3122.669592,4823.62399,6637.904932,FSClong_FPA
22,2034,5.019252302,950.0456163,35.30601784,21.88055174,7.593196831,1.044098214,5.032117996,6.660936375,0.181436002,57.12069734,0,0,2.29374769,1.193964933,1.692985904,1.70504589,3.487712626,6.88574446,4437.014574,3565.101328,0,0,11021.2838,0,793.3752092,4443.28816,3157.323297,4773.009448,7334.336666,FSClong_FPA
22,2039,5.556230189,986.9132523,47.97870608,34.27713996,10.08396306,2.469523428,4.811377753,6.937099865,0.185643905,74.16363978,0.8528959,0.201853005,2.668475364,1.29025308,1.845552355,1.89750245,3.958728459,7.701783305,6287.701286,5676.480486,133.8297433,128.0467001,14925.40869,536.9778831,925.1840007,5051.091,3215.716005,4817.22781,8521.416076,FSClong_FPA
22,2044,6.043652741,1008.150553,58.28756632,43.40439951,12.1630973,4.776695126,5.31888478,7.119839409,0.186095495,90.18621009,0.950769588,0.166868322,2.97138953,1.427104148,2.067566775,2.125433133,4.398493667,8.591493639,7744.800324,7153.85833,150.1190564,140.4614436,22615.14364,487.4225429,1021.752155,5661.705744,3244.316916,4804.387209,9702.872445,FSClong_FPA
22,2049,10.14939903,1322.292106,57.10631258,44.22221054,11.67403184,7.65411796,7.815068128,7.635715264,0.185366576,97.2537547,8.43481792,0,7.854369123,1.59756258,3.626015647,3.339623659,9.451931722,16.41757111,8942.836998,8400.295063,1329.120978,1233.052642,33395.27999,4105.746288,2895.965015,7367.08896,3450.395666,5254.777435,13773.28066,FSClong_FPA
22,2054,13.13794927,1489.490082,58.48278834,46.71050748,11.77469743,6.985595741,10.02348889,7.459754831,0.182462996,101.2984355,6.396858816,0,10.01102582,2.337468294,5.286451954,4.664825314,12.34849416,22.29977137,8969.894412,8510.50603,1019.909963,937.4410403,37415.00362,2988.550247,4170.267465,8807.565588,3562.200981,5476.445921,17103.10113,FSClong_FPA
22,2059,13.5324585,1491.66959,66.52106222,53.77387848,13.31691702,6.094379287,10.22548828,7.033789802,0.181436002,108.9430576,0.759165391,0,8.284131911,3.24199291,6.06798234,5.402940969,11.52612483,22.99704809,9240.230474,8820.547461,125.0163354,114.7066351,40156.22773,394.5092327,4190.198932,9493.528173,3554.485329,5411.067842,18458.51155,FSClong_FPA
22,2064,17.87764913,1648.746727,66.98059289,55.15117739,13.23848772,5.729183628,11.08573129,7.287717269,0.181436002,110.9703629,6.788615712,0,11.50072336,3.813159042,7.313134277,6.730736773,15.31388246,29.35775334,10363.31668,9948.908682,1075.580308,1007.293445,45492.34223,4345.190676,6140.232154,11346.06766,3640.666038,5589.629707,22878.29809,FSClong_FPA
22,2069,20.83998118,1713.597254,69.74767857,58.17133088,13.75279772,5.438982381,11.1346345,7.156610614,0.181436002,113.7644123,4.036652306,0,12.45894637,4.631883207,8.262293899,7.843017315,17.09082952,33.19614078,10397.56841,10045.35337,661.1055556,628.865457,46311.72917,2962.332025,7175.020602,12730.01039,3669.098442,5614.369422,25811.43473,FSClong_FPA
22,2074,21.1811042,1713.27086,76.34652926,64.14029623,14.95808864,5.17622984,10.60706676,6.976966159,0.181436002,119.6626667,0.473325577,0,10.96778955,5.44753872,8.735274457,8.498567286,16.41532827,33.64917021,10782.96574,10449.28529,77.76494611,74.39017633,48326.72544,341.1230281,7167.194501,13270.67172,3641.554531,5520.33837,26758.70416,FSClong_FPA
22,2079,21.1811042,1707.854182,83.07902898,70.13764552,16.20626646,5.192965035,10.12659232,6.984485835,0.181436002,126.3518205,0,0,9.634846321,6.025848291,9.021791742,8.966683526,15.66069459,33.64916968,11692.93445,11340.25357,0,0,52906.48632,0,7025.181732,13672.91367,3611.096178,5425.238067,27366.51946,FSClong_FPA
22,2084,21.28944277,1705.260466,89.57983277,75.90668604,17.37641073,5.250813688,9.852978319,7.023484474,0.181436002,133.2175341,0.15915298,0,8.770654932,6.430213831,9.23797608,9.360736772,15.20086883,33.79958173,12678.77122,12292.9468,24.96993962,23.60160792,57893.05743,108.3385756,6937.443517,14116.98782,3586.541051,5348.932658,28085.0271,FSClong_FPA
22,2089,63.57982499,2156.273532,30.53715012,26.16640488,5.874290255,5.4183821,9.011088549,8.023193609,0.884107734,75.8274038,57.24442569,7.328797416,49.0274254,6.745713343,16.36971902,17.16223376,55.77313838,89.30509054,13605.65769,13198.71562,9222.455966,8942.427444,62622.32664,42290.38247,25891.05243,26433.46823,3870.705583,6041.969657,59674.03316,FSClong_FPA
22,2094,63.66301553,2154.445914,33.11522449,27.40673346,6.113630021,5.108620804,8.088437015,6.286105702,0.870927493,72.69922881,0.13963279,0,40.05905521,11.22633252,18.41556991,19.72780312,51.28538784,89.42876099,4611.675934,4476.324194,21.9086818,19.40231579,21586.13515,83.19053186,25790.71943,26846.26287,3852.506283,5987.208172,60310.58019,FSClong_FPA
22,2099,63.66301553,2152.40302,34.55760058,28.76048098,6.610238454,4.849979389,7.436596229,6.377916926,0.427779344,70.94212486,0,0,33.96432097,14.16158589,19.75030625,21.55254845,48.12590689,89.42876152,4892.172531,4675.968738,0,0,22723.30251,0,25648.70654,27212.2097,3836.576239,5939.948289,60815.5824,FSClong_FPA
22,2104,63.66301553,2150.804707,38.46651873,30.23408945,7.543830824,4.599197658,7.087052142,6.287468363,0.197362554,72.88604366,0,0,29.8080249,16.10816766,20.62375306,22.88881455,45.91619258,89.42876008,5385.009193,4913.803927,0,0,23986.68452,0,25506.69369,27587.29379,3823.551972,5901.641083,61351.79846,FSClong_FPA
22,2109,63.66301553,2149.550471,47.07218925,37.08467289,9.236853744,4.370309685,6.828934194,6.340255639,0.181436002,81.14116416,0,0,26.78164318,17.4735625,21.23043085,23.9431255,44.25520616,89.42876226,6495.806537,5994.824843,0,0,25213.56008,0,25364.68083,27956.52321,3812.755906,5870.081175,61869.00498,FSClong_FPA
23,2014,23.43114286,8025.25273,10.02813774,6.56717552,2.379542779,5.110882216,12.43193944,9.230461211,0.529918198,48.54521382,29.13093661,6.691447229,19.87830733,0,3.950402573,3.785068154,19.87830733,27.61377794,6261.92339,5819.273136,5010.353933,4756.177447,26785.85128,23466.81048,8764.258642,7750.582198,7706.414768,15822.87817,16614.01691,FSClong_FPA
23,2019,23.99211945,8074.436901,11.62551888,6.964581468,2.542371208,4.308811799,10.48416336,8.587048374,0.483093603,45.4886271,1.188673794,0.50849121,16.12488001,2.126672494,5.250557465,5.116440955,18.2515525,28.61855075,1548.864915,1290.729943,198.88067,167.9157977,4240.139794,560.9766032,8829.79349,8108.932101,7957.710638,16102.23778,17038.77542,FSClong_FPA
23,2024,23.99211945,7978.889258,14.46926357,8.481633932,3.149332733,3.732142223,9.371212493,8.574035585,0.276563304,45.57722863,0,0,13.1177127,3.531022535,5.996645381,5.973170258,16.64873518,28.61855085,1704.507935,1370.428751,0,0,4481.779018,0,8658.605208,8287.634861,8044.735212,16076.89658,17047.9827,FSClong_FPA
23,2029,24.24102945,7958.598404,16.90470097,9.911118166,3.758751198,3.233552809,8.578134226,8.639031604,0.219857,46.33751893,0.44003359,0.214070496,11.49729131,4.40198661,6.512532074,6.618494163,15.89927802,29.03030405,2142.968278,1672.793861,69.04552268,64.60251564,5506.294056,248.9099974,8609.815816,8542.825818,8148.985849,16147.47926,17257.14837,FSClong_FPA
23,2034,24.41922386,7925.444695,20.5651861,11.99799652,4.558594475,2.8411809,7.974074694,8.600682951,0.197861451,48.87976982,0.281777155,0.091026112,10.32735792,5.004999337,6.8542517,7.111601755,15.3323571,29.29821065,2589.492407,1998.545115,44.98872523,42.74002868,6443.37891,178.1944082,8512.474912,8783.17003,8224.702306,16179.0196,17403.15926,FSClong_FPA
23,2039,24.7023394,7911.217402,24.7922347,14.3996809,5.473740843,2.59400184,7.44790328,8.646780251,0.187782649,52.62936595,0.431510747,0.102474913,9.56820915,5.458036425,7.138243362,7.548990896,15.02624566,29.71347971,3152.005312,2417.632087,69.106817,66.47549531,7507.461451,283.1155501,8458.598376,9061.792545,8294.973884,16228.13094,17639.00781,FSClong_FPA
23,2044,25.07559603,7915.574128,29.64993506,18.11924168,6.441356425,2.388725125,7.021183839,8.709563309,0.194876761,57.43717569,0.588085108,0.183582535,9.063638277,5.835004259,7.398272332,7.969181984,14.89864254,30.26609678,3816.752086,3042.006045,92.27833355,86.71149961,8921.797739,373.2566475,8475.552717,9353.862644,8352.5423,16283.58922,17958.41285,FSClong_FPA
23,2049,28.54142622,8183.666205,28.32370483,17.37954285,6.017439853,2.541255049,6.185101033,8.914553086,0.274337945,56.353732,5.53170246,1.536529349,12.06208731,6.172331289,8.269845612,9.003528909,18.2344188,35.50779317,4462.380865,3684.09173,867.9883342,822.4775482,10294.90451,3465.830194,10066.62373,10535.75313,8558.001504,16752.0971,20745.81322,FSClong_FPA
23,2054,28.91290474,8186.033144,32.68810953,21.73841872,6.811701694,2.71220169,6.082765564,8.655538718,0.265524014,60.89388511,0.76182428,0.061909807,11.03755455,6.841878277,8.731398129,9.604148692,17.87943284,36.21497979,4310.323302,3678.875179,123.8030663,114.7862031,8742.634026,371.4785258,10082.19301,10840.06207,8594.40157,16785.93864,21077.76465,FSClong_FPA
23,2059,29.57873326,8200.074813,35.59464788,24.61376417,7.347044826,2.775364762,6.180368474,8.716683325,0.237012511,64.41551323,1.497561952,0.169116288,10.71336573,7.370936062,9.272271717,10.22906691,18.08430185,37.58564022,4845.462298,4250.866446,237.7013979,217.486656,10530.72978,665.8203532,10217.16883,11241.35252,8633.403248,16834.92784,21628.59891,FSClong_FPA
23,2064,29.96682962,8195.390159,38.07329437,26.93573313,7.873401716,2.955252064,6.448590208,8.724307844,0.209958765,67.71943277,1.448320677,0,10.28296797,7.858304448,9.885105711,10.84174243,18.14127237,38.86812057,5213.954054,4617.586157,237.5453109,210.2263588,12264.97704,388.0964709,10161.04597,11587.1914,8658.918168,16852.08985,21931.86064,FSClong_FPA
23,2069,30.64079164,8203.180183,40.52965001,29.27914618,8.342922999,2.989165269,6.593377482,8.697487723,0.191425119,70.67656991,1.370403248,0.083624959,9.960960358,8.313369368,10.40528731,11.44065348,18.27432971,40.12027033,5560.855057,4989.830227,218.0841534,199.2805983,14365.82493,673.9620047,10284.27306,12005.05021,8683.627454,16881.52374,22488.2749,FSClong_FPA
23,2074,31.13856837,8204.835266,42.9061438,31.57614627,8.844183762,2.982188826,6.74638826,8.681022436,0.185705358,73.51227066,1.126023953,0,9.567153109,8.725639469,10.87511221,11.99199307,18.29279273,41.15989782,5869.572928,5330.363367,178.7674172,165.0600723,16335.41671,497.7767205,10317.7564,12363.41162,8699.661501,16896.40182,22892.47912,FSClong_FPA
23,2079,31.21763837,8199.642351,46.29377093,34.44955138,9.545602787,2.999430899,6.731613706,8.640416511,0.182602651,77.20580256,0.250546858,0,8.721458817,9.101979092,11.15426862,12.40722114,17.82343794,41.38492775,6215.304125,5667.82428,39.31504171,35.30696038,18674.64748,79.06999479,10181.34243,12579.85102,8706.159261,16895.62598,22992.45498,FSClong_FPA
23,2084,31.25835899,8194.975559,50.03615643,37.5515639,10.29568011,2.953862495,6.708833154,8.637760763,0.181436002,81.28047294,0.059261985,0,7.994076302,9.384771737,11.31772912,12.74493085,17.37884811,41.44150776,6721.364605,6145.167851,9.305461418,8.883830813,21631.52055,40.72063999,10025.43357,12788.22208,8710.869912,16894.02628,23070.97797,FSClong_FPA
23,2089,51.60112585,8389.400702,13.04170361,9.299088144,2.778735223,3.015804248,6.064140665,9.639230322,0.680295285,45.66838671,34.04668362,5.870477431,29.56596757,9.60204125,16.76476947,17.4376525,39.16800872,73.37043049,7270.669398,6729.710587,5570.882951,5227.1635,24805.70909,20343.31297,18236.5567,19293.82222,8876.00041,17252.04286,37811.48656,FSClong_FPA
23,2094,52.74816215,8395.884016,12.56168891,8.549705044,2.598686085,2.234908833,5.480038373,7.797259853,0.678646941,40.30958468,2.147765677,0.341576548,24.84438146,12.28446227,18.7578206,19.46965754,37.12884376,75.35632192,1891.647941,1700.102304,351.9942649,325.4610923,5121.85118,1147.036301,18581.46352,19827.49029,8885.245844,17266.5469,38720.46436,FSClong_FPA
23,2099,52.79585995,8393.661928,14.2272892,9.594016392,2.978047197,1.741720129,4.864256113,7.680203963,0.417887359,39.15220699,0.070730211,0,20.70779468,14.0708493,19.85399996,20.79029301,34.77864383,75.42293687,1758.013931,1551.824818,11.18515381,10.54157977,4839.612438,47.69779718,18427.2373,20041.87593,8887.387897,17265.39292,38812.65427,FSClong_FPA
23,2104,53.12446059,8393.620255,15.3784733,10.25583245,3.357035019,1.409244075,4.422090475,7.702209839,0.267368207,38.56223387,0.60633695,0.111749091,18.45316341,15.1649008,20.56849084,21.79733672,33.61806412,75.98389186,2031.345119,1736.763931,95.14360662,88.01854145,5638.761047,328.6006582,18420.36318,20333.34501,8889.948242,17266.95132,39128.83721,FSClong_FPA
23,2109,53.40895031,8393.098092,17.94147445,11.74524975,3.99717998,1.185083068,4.039702486,7.620075563,0.205272906,39.94587642,0.393647132,0.056583273,16.84689872,15.91899798,21.00849305,22.59220216,32.76589656,76.36659258,2301.684372,1945.77224,63.72539755,61.96490485,6104.342447,284.4897028,18360.61979,20622.11632,8891.878463,17267.51216,39388.68514,FSClong_FPA
24,2014,8.020813277,3133.997996,9.312958425,6.470446894,2.138739881,2.227467306,10.42985154,7.874223351,0.657571549,37.25681012,12.88867794,4.828377136,8.222272665,0,1.999245754,1.688377393,8.222272665,11.90989592,3449.674158,3135.42887,2214.219896,2046.280412,12253.21456,8190.700376,3393.557064,3604.405382,3556.363413,7637.037093,8018.886752,FSClong_FPA
24,2019,9.033970754,3330.52157,11.59093038,6.689925938,2.362306169,2.053289578,8.182654075,7.373874423,0.541387596,36.31691121,1.793222213,0.688309512,7.345957752,0.928847184,2.819442777,2.453767882,8.274804976,13.5480158,1629.166961,1395.875763,294.9671414,269.1158689,5344.480327,1013.15746,3663.261709,4144.699932,3844.887926,7990.017249,8938.219412,FSClong_FPA
24,2024,9.033970754,3243.961133,15.48474924,9.138330228,3.383365785,1.82523192,7.106516956,7.454446226,0.227989902,38.8952124,0,0,5.817074771,1.612126181,3.231918343,2.886896322,7.429201011,13.54801576,1926.328605,1536.2098,0,0,5636.960174,0,3508.179301,4405.019455,3888.697819,7847.296032,9194.519287,FSClong_FPA
24,2029,10.03207459,3333.139028,20.18140976,11.50082233,4.585144677,1.660053648,6.412368186,7.488570405,0.194856459,43.57079465,1.296614541,0.251097329,5.775692857,2.016982171,3.639791795,3.343212147,7.792674991,14.77567887,2770.888027,2150.422498,218.0223024,206.416721,7250.133392,998.1038348,3709.103923,4983.43389,4064.258334,8039.606717,10185.52138,FSClong_FPA
24,2034,11.42369788,3528.530969,26.96222639,16.01382698,5.965963573,1.603782662,5.746964406,7.557087631,0.21509937,51.2172896,2.21000772,0.574707218,6.541251257,2.362910345,4.095102259,3.88896321,8.904161656,16.888227,3792.258781,3042.630686,346.8405052,331.5019961,8642.504606,1391.623277,4264.955465,5704.640532,4243.167394,8353.576313,11728.15298,FSClong_FPA
24,2039,12.37849837,3602.032534,35.26910457,23.21511615,7.669060388,2.05444604,5.393052704,7.6671736,0.214463403,61.45973808,1.411059224,0.363321329,6.613897986,2.758169058,4.476539337,4.355810302,9.372067054,18.20441677,4800.125542,4114.777264,235.6791486,219.1887068,10172.32624,955.2772446,4532.130097,6321.17844,4340.337514,8460.081268,12894.92865,FSClong_FPA
24,2044,12.82873012,3605.255563,44.51429959,31.00236624,9.555918837,2.937664367,5.459543652,7.751064456,0.198615421,73.4987755,0.53570077,0.085835566,6.121010573,3.133536068,4.737517037,4.707349595,9.254546662,18.69941353,5939.308261,5265.553645,98.9614986,91.46199762,14277.35859,450.2317377,4545.801147,6775.3094,4368.551767,8419.087414,13626.1336,FSClong_FPA
24,2049,16.13924258,3834.19205,44.59123384,32.74628134,9.358713084,4.989578125,6.794892524,8.211098931,0.21095552,79.18208487,6.409527574,0.243454473,9.362881311,3.434281752,6.01319862,5.781103582,12.79716297,24.59146525,7027.5233,6428.312406,1063.570304,976.9552416,21278.79627,3310.992284,5912.922565,8081.250798,4537.274182,8746.935206,16562.80971,FSClong_FPA
24,2054,16.5419633,3843.261836,50.71631056,38.39538719,10.61104559,5.093040339,7.40846753,7.84391293,0.204470235,86.63145849,1.102533,0,8.339391001,4.120534665,6.696676854,6.423135396,12.45992572,25.57973812,7038.267744,6537.429811,192.6837166,172.9343787,22988.4143,402.7207209,5979.272067,8536.909576,4543.051061,8698.49506,17361.59374,FSClong_FPA
24,2059,17.77091295,3883.893571,54.87082383,42.34698005,11.47879155,5.406842189,8.08808428,7.924788511,0.19200683,92.84184298,2.626133777,0,8.605206691,4.631426615,7.531196705,7.175919366,13.23663319,27.94374938,7907.096196,7398.538002,427.381732,384.5515911,27733.998,1228.949676,6374.235188,9243.816942,4570.808035,8710.166741,18753.06503,FSClong_FPA
24,2064,21.1727577,4012.530789,55.15640705,43.47566686,11.42330796,5.382414446,9.199009352,8.046339865,0.186098347,95.19146449,5.732893066,0.020579338,11.08074481,5.138783168,8.695162488,8.335129488,16.21952788,33.24981973,8532.603297,8065.660685,929.1341407,860.6145254,32263.86237,3404.528732,7966.831598,10583.76677,4643.9269,8857.932794,21943.0073,FSClong_FPA
24,2069,22.24035853,4036.094499,58.71787981,47.11523715,12.06046678,5.171645054,9.477948072,7.894170611,0.181943603,99.12983809,2.451095615,0,10.78487411,5.867030117,9.605516097,9.208328976,16.6519042,35.46574916,8568.921423,8165.273483,393.9890215,356.7671874,33625.01403,1070.431788,8338.331412,11224.45255,4650.645765,8840.019351,23196.07629,FSClong_FPA
24,2074,23.56600208,4057.862154,61.02655821,49.67578506,12.5233768,4.91909501,9.730941858,7.874635163,0.178997852,101.7922094,3.087945733,0,11.04566432,6.509416842,10.61818274,10.16253756,17.55508121,38.33580153,9068.358009,8699.426644,500.6130283,465.0217074,37151.15481,1350.606714,8779.268968,11953.604,4658.599826,8827.623949,24591.50308,FSClong_FPA
24,2079,24.10664165,4061.400204,65.99405884,54.13303293,13.45819376,4.617419667,9.492318079,7.754020371,0.178592442,106.4050296,0.857738288,0,9.999298943,7.147932104,11.17016924,10.82184522,17.14723092,39.13924532,9462.259453,9101.806399,136.9462785,128.3756478,40306.42647,540.6395724,8868.827515,12412.41702,4651.962942,8788.295474,25349.90362,FSClong_FPA
24,2084,24.47834744,4062.570718,71.19797393,58.82121153,14.44462487,4.387229321,9.214975778,7.740809227,0.178997218,111.4674055,0.647216266,0,9.193193999,7.613991389,11.57816769,11.36199008,16.80718556,39.74734343,10212.63852,9844.278358,105.317032,99.04731104,44216.66752,371.7058654,8904.59232,12824.32673,4644.088842,8751.432212,26012.92065,FSClong_FPA
24,2089,54.00156301,4400.808642,27.9349904,23.19650592,5.749319035,4.352604097,8.118822981,8.584043553,0.76382457,68.95891405,42.23786687,6.206517101,38.08130644,7.974569127,17.18535424,17.29297642,46.05587516,80.53420607,10969.54848,10595.22976,6912.365955,6679.5766,48436.3369,29673.34185,23091.32434,21643.08646,4852.93155,9273.473234,49239.66857,FSClong_FPA
24,2094,56.79683428,4417.470157,27.03676679,21.60108119,5.477102855,3.756295683,7.253559447,7.030552993,0.77996942,62.93414373,3.470597421,0.404551852,33.55721092,11.35192598,19.22995849,19.7582914,44.90913641,83.89738691,4364.628747,4212.985835,579.6098998,561.6738705,20280.69565,2797.132816,23988.87196,22731.25125,4860.282802,9276.630263,51447.20416,FSClong_FPA
24,2099,56.79683428,4415.239686,29.08553838,23.28072144,6.025966443,3.398865113,6.527738712,6.995892079,0.416205832,61.85538453,0,0,28.38086922,13.79328443,20.38831965,21.33491391,42.17415386,83.89738782,4137.196979,3933.67199,0,0,18953.08036,0,23833.78962,23045.70541,4853.265022,9250.337194,51847.07553,FSClong_FPA
24,2104,58.21448727,4420.711432,30.35848022,22.97550591,6.463887009,3.149602256,6.139905205,6.968822239,0.239565216,61.40702298,1.961961645,0.221364992,26.292767,15.39704698,21.37116769,22.74481483,41.68981401,85.80579709,4612.425435,4204.261238,316.3027907,307.6393996,20343.26325,1417.652912,24309.4966,23758.08923,4852.204775,9240.665041,53283.904,FSClong_FPA
24,2109,60.36178006,4429.264971,33.8377232,25.48772053,7.175314407,2.986492143,5.800213402,6.978344203,0.245328312,64.36179373,3.145439833,0.399700485,25.73437397,16.6556582,22.33598539,24.14214955,42.39003206,88.86816703,5213.176692,4789.484012,494.606637,481.5137039,20118.73512,2147.292733,25256.75089,24647.53706,4852.718626,9237.510048,55311.86127,FSClong_FPA
25,2014,9.380162728,3769.928895,14.37574239,9.923047625,3.432113673,1.945810389,16.01108582,9.511297902,0.489572161,50.79794754,14.91727164,6.308183209,9.288737315,0,2.607801399,2.031390282,9.288737315,13.92792897,4364.024829,3993.278664,2511.961497,2350.197856,15055.40196,9392.55233,4077.197604,4154.966636,4115.271121,9503.21311,9978.37002,FSClong_FPA
25,2019,9.395778028,3683.803453,18.102909,11.88377702,4.087281351,1.844366241,12.9447172,9.015808799,0.394377221,50.49353188,0.085003023,0.023467509,6.872350912,1.096094185,3.335204263,2.695981593,7.968445005,13.99963092,2239.242878,1970.807686,15.29452886,12.79073474,6709.674195,15.61529964,3956.189727,4440.696199,4111.465455,9160.623726,10294.88255,FSClong_FPA
25,2024,9.395778028,3612.711947,21.77129205,14.24849286,4.993688352,1.68853219,11.22919641,9.130616697,0.221425233,52.36846059,0,0,5.377924774,1.736992652,3.761777732,3.122935736,7.11491746,13.99963113,2716.213231,2342.805042,0,0,8147.549595,0,3828.824504,4732.735389,4094.785017,8860.579592,10641.18769,FSClong_FPA
