"standid","parcelid","acres","core","fl","fm","fs","nl","nm","ns","sm","ss","wa_inner","wa_outer","fsc","parcelacres","fsccore","baucore","nonrip_fsc","nonrip_bau","baurip_nc","state"
"2570",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2571",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2572",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2573",56,"5","0.79","0.15","0","0.42","0","0","0","0","0","0","0","0.57","4823","1.37","0.79","3.63","3.63","1.37","OR"
"2574",56,"4.8","0.39","0","0","0.12","0","0","0","0","0","0","0","0.12","4823","0.51","0.39","4.33","4.33","0.51","OR"
"2575",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2576",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2577",56,"0.1","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","0.13","0.13","0","OR"
"2578",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2579",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2580",56,"5","0.47","0","0.14","0","0","0","0","0","0","0","0","0.14","4823","0.61","0.47","4.39","4.39","0.61","OR"
"2581",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2582",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2583",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2584",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2585",56,"5","0.48","0","0","0","0","0","0","0.25","0","0","0","0.25","4823","0.73","0.48","4.27","4.27","0.73","OR"
"2586",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2587",56,"4.9","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","4.86","4.86","0","OR"
"2588",56,"0.6","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","0.63","0.63","0","OR"
"2589",56,"3.8","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","3.78","3.78","0","OR"
"2590",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2591",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2592",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2593",56,"5","0.44","0","0","0","0","0.14","0","0","0","0","0","0.14","4823","0.58","0.44","4.42","4.42","0.58","OR"
"2594",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2595",56,"1.6","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","1.61","1.61","0","OR"
"2596",56,"4.9","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","4.92","4.92","0","OR"
"2597",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2598",56,"1.6","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","1.59","1.59","0","OR"
"2599",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2600",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2601",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2602",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2603",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2604",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2605",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2606",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2607",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2608",56,"3.9","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","3.92","3.92","0","OR"
"2609",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2610",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2611",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2612",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2613",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2614",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","4.97","4.97","0","OR"
"2615",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2616",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2617",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2618",56,"5","0.12","0","0.12","0","0","0","0","0","0","0","0","0.12","4823","0.23","0.12","4.77","4.77","0.23","OR"
"2619",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2620",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2621",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2622",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2623",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2624",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2625",56,"3.4","0.15","0","0","0.05","0","0","0","0","0","0","0","0.05","4823","0.2","0.15","3.16","3.16","0.2","OR"
"2626",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2627",56,"2.9","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","2.88","2.88","0","OR"
"2628",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2629",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2630",56,"0.4","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","0.36","0.36","0","OR"
"2631",56,"3.8","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","3.76","3.76","0","OR"
"2632",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2633",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2634",56,"2.5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","2.53","2.53","0","OR"
"2635",56,"0.3","0.04","0","0","0.04","0","0","0","0","0","0","0","0.04","4823","0.08","0.04","0.25","0.25","0.08","OR"
"2636",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2637",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2638",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2639",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2640",56,"4.9","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","4.91","4.91","0","OR"
"2641",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2642",56,"1.3","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","1.3","1.3","0","OR"
"2643",56,"3.3","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","3.28","3.28","0","OR"
"2644",56,"3.2","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","3.16","3.16","0","OR"
"2645",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2646",56,"3.5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","3.54","3.54","0","OR"
"2647",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2648",56,"5","0.41","0","0.07","0.22","0","0","0","0.12","0","0","0","0.41","4823","0.81","0.41","4.19","4.19","0.81","OR"
"2649",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2650",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2651",56,"0.8","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","0.79","0.79","0","OR"
"2652",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2653",56,"5","0.34","0","0.14","0","0","0","0","0","0","0","0","0.14","4823","0.48","0.34","4.52","4.52","0.48","OR"
"2654",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2655",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2656",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2657",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2658",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2659",56,"5","0.43","0","0","0","0","0","0","0.04","0","0","0","0.04","4823","0.47","0.43","4.52","4.52","0.47","OR"
"2660",56,"4.6","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","4.57","4.57","0","OR"
"2661",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2662",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2663",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2664",56,"5","0.46","0","0.14","0.08","0","0","0","0","0","0","0","0.23","4823","0.68","0.46","4.31","4.31","0.68","OR"
"2665",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2666",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2667",56,"4.5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","4.49","4.49","0","OR"
"2668",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2669",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2670",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2671",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2672",56,"0.5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","0.48","0.48","0","OR"
"2673",56,"0","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","0.02","0.02","0","OR"
"2674",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2675",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2676",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2677",56,"0.9","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","0.86","0.86","0","OR"
"2678",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2679",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2680",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2681",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2682",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2683",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2684",56,"4.7","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","4.75","4.75","0","OR"
"2685",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2686",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2687",56,"5","0.52","0.21","0","0","0","0","0","0","0","0","0","0.21","4823","0.73","0.52","4.26","4.26","0.73","OR"
"2688",56,"4.2","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","4.16","4.16","0","OR"
"2689",56,"1.6","0.05","0","0","0.05","0","0","0","0","0","0","0","0.05","4823","0.1","0.05","1.51","1.51","0.1","OR"
"2690",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2691",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2692",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2693",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2694",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2695",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2696",56,"5","0.44","0","0","0.06","0","0","0","0","0","0","0","0.06","4823","0.5","0.44","4.5","4.5","0.5","OR"
"2697",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2698",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2699",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2700",56,"4","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","4.04","4.04","0","OR"
"2701",56,"5","0.16","0","0.11","0","0","0","0","0","0","0","0","0.11","4823","0.27","0.16","4.73","4.73","0.27","OR"
"2702",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2703",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2704",56,"2.2","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","2.21","2.21","0","OR"
"2705",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2706",56,"2.8","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","2.83","2.83","0","OR"
"2707",56,"5","0.49","0","0.09","0","0","0.21","0","0","0","0","0","0.29","4823","0.78","0.49","4.22","4.22","0.78","OR"
"2708",56,"0.2","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","0.17","0.17","0","OR"
"2709",56,"4.7","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","4.75","4.75","0","OR"
"2710",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2711",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2712",56,"1.1","0.2","0","0.2","0","0","0","0","0","0","0","0","0.2","4823","0.4","0.2","0.66","0.66","0.4","OR"
"2713",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2714",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2715",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2716",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2717",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2718",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2719",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2720",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2721",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2722",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2723",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2724",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2725",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2726",56,"0.5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","0.47","0.47","0","OR"
"2727",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2728",56,"4","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","3.96","3.96","0","OR"
"2729",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2730",56,"3.1","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","3.08","3.08","0","OR"
"2731",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2732",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2733",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2734",56,"1.3","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","1.33","1.33","0","OR"
"2735",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2736",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2737",56,"4.2","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","4.2","4.2","0","OR"
"2738",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2739",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2740",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2741",56,"4.6","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","4.62","4.62","0","OR"
"2742",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2743",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2744",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2745",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2746",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2747",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2748",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2749",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2750",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2751",56,"0.1","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","0.06","0.06","0","OR"
"2752",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2753",56,"1.4","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","1.43","1.43","0","OR"
"2754",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2755",56,"4.2","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","4.2","4.2","0","OR"
"2756",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2757",56,"1.5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","1.55","1.55","0","OR"
"2758",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2759",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2760",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2761",56,"0.1","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","0.06","0.06","0","OR"
"2762",56,"0.8","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","0.82","0.82","0","OR"
"2763",56,"2.2","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","2.23","2.23","0","OR"
"2764",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2765",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
"2766",56,"5","0","0","0","0","0","0","0","0","0","0","0","0","4823","0","0","5","5","0","OR"
